user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1
U_33896355,C_697076,2.0,辽宁对外经贸学院,2020-11-28 21:46:14,4,E,781,121,0.0555555555555555,0.0,0.1834862385321101,0.1834862385321101,0.2103746397694524,0.0606060606060606,0.0654771346993073
U_29035147,C_1808487,0.0,辽宁对外经贸学院,2020-07-19 03:47:51,4,E,781,55,0.0416666666666666,0.0,0.0697247706422018,0.0697247706422018,0.0461095100864553,0.0333333333333333,0.0625167881309396
U_25176579,C_948395,1.0,西安美术学院,2020-05-23 11:05:08,0,A,727,170,0.0555555555555555,0.0,0.110091743119266,0.110091743119266,0.1440922190201729,0.0787878787878787,0.0679176487940826
U_33219132,C_697076,2.0,辽宁对外经贸学院,2020-09-24 10:43:06,0,A,781,121,0.125,0.0,0.2036697247706422,0.291743119266055,0.2564841498559078,0.075,0.0671904072888278
U_30356095,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 17:53:52,4,E,781,61,0.125,0.0,0.0311926605504587,0.0311926605504587,0.0288184438040345,0.0075757575757575,0.059905041862177
U_30390924,C_682340,0.0,辽宁对外经贸学院,2020-06-07 13:58:41,4,E,781,106,0.0416666666666666,0.0,0.0275229357798165,0.0275229357798165,0.0259365994236311,0.0083333333333333,0.0620052211160003
U_29561800,C_707079,2.0,辽宁对外经贸学院,2020-04-22 10:13:16,4,E,781,132,0.0416666666666666,0.0,0.091743119266055,0.091743119266055,0.0605187319884726,0.034090909090909,0.0606304064298467
U_29938847,C_1992929,2.0,辽宁对外经贸学院,2020-09-21 07:42:36,4,E,781,81,0.0416666666666666,0.0,0.0770642201834862,0.0770642201834862,0.0864553314121037,0.0227272727272727,0.0635399667318955
U_18519865,C_801420,2.0,辽宁对外经贸学院,2020-07-14 21:19:45,4,E,781,155,0.0277777777777777,0.0,0.0073394495412844,0.0073394495412844,0.0,0.0,0.061505960670715
U_17894090,C_786631,1.0,北华航天工业学院,2020-04-23 14:32:20,0,A,186,154,0.125,0.0,0.1541284403669724,0.2458715596330275,0.2305475504322766,0.0787878787878787,0.0525060152362785
U_7872906,C_1829948,0.0,北方民族大学,2020-06-18 08:26:38,4,E,190,61,0.0416666666666666,0.0,0.0073394495412844,0.0073394495412844,0.0028818443804034,0.0007575757575757,0.061157647606941
U_33220334,C_697076,2.0,辽宁对外经贸学院,2020-10-07 08:50:26,4,E,781,121,0.0416666666666666,0.0,0.0605504587155963,0.0605504587155963,0.0691642651296829,0.0295454545454545,0.0621948017167757
U_31066049,C_801420,1.0,辽宁对外经贸学院,2020-07-26 17:01:22,4,E,781,155,0.0277777777777777,0.0,0.0018348623853211,0.0018348623853211,0.0,0.0,0.0612796980733893
