user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4
U_8087125,C_697076,0.0,辽宁省交通高等专科学校,2020-09-30 14:31:13,0,A,789,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583011583011583,0.11583011583011583,0.1171875,0.05507246376811594,0.0,0.0,0.0,0.1171875,0.1171875,0.12552301255230125,0.1111111111111111,0.0,0.0,0.0,0.03676470588235294,0.03676470588235294,0.033707865168539325,0.03216374269005848,0.0
U_6159534,C_735197,0.0,华南理工大学,2020-10-14 16:40:21,3,D,211,141,0.5277777777777778,0.0,0.16216216216216217,0.16216216216216217,0.1469387755102041,0.05350318471337579,0.0,0.0,0.0,0.5482625482625483,0.5482625482625483,0.52734375,0.20434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30551649,C_1829948,0.0,辽宁对外经贸学院,2020-06-16 10:39:36,4,E,781,61,0.08333333333333333,0.0,0.17374517374517376,0.17374517374517376,0.07755102040816328,0.024203821656050954,0.0,0.07692307692307693,0.0,0.08108108108108109,0.08108108108108109,0.0390625,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_14654772,C_786631,0.0,北华航天工业学院,2020-05-08 17:07:08,0,A,186,154,0.06944444444444445,0.0,0.09266409266409267,0.09266409266409267,0.08979591836734695,0.034394904458598725,0.0,0.07692307692307693,0.0,0.138996138996139,0.138996138996139,0.13671875,0.06231884057971015,0.0,0.09090909090909091,0.0,0.30078125,0.30078125,0.3221757322175732,0.33641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5256585,C_674920,2.0,西昌民族幼儿师范高等专科学校,2020-06-22 16:30:31,4,E,751,87,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234375,0.234375,0.24686192468619245,0.19135802469135801,0.0,0.0,0.0,0.22058823529411764,0.22058823529411764,0.2209737827715356,0.17251461988304093,0.0
U_4516899,C_735197,0.0,华南理工大学,2020-10-19 22:07:34,3,D,211,141,0.09722222222222221,0.0,0.15444015444015444,0.15444015444015444,0.11836734693877551,0.03821656050955414,0.0,0.0,0.0,0.04633204633204634,0.04633204633204634,0.03515625,0.013043478260869566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
U_32257189,C_697076,1.0,长沙理工大学,2020-09-09 19:36:16,0,A,862,121,0.0,0.0,0.23166023166023167,0.23166023166023167,0.2326530612244898,0.08917197452229299,0.0,0.0,0.0,0.03861003861003861,0.03861003861003861,0.0390625,0.017391304347826087,0.01009182446884687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529411764705882,0.8529411764705882,0.8689138576779026,0.8801169590643274,0.4944879041216664
U_4517290,C_735197,0.0,华南理工大学,2020-10-03 18:11:32,4,E,211,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.09765625,0.09765625,0.0794979079497908,0.08333333333333333,0.0,0.15151515151515152,0.0,0.051470588235294115,0.051470588235294115,0.03745318352059925,0.029239766081871343,0.0
U_6766553,C_1824911,2.0,重庆三峡医药高等专科,2020-06-02 10:31:26,4,E,820,57,0.09722222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.07335907335907337,0.07335907335907337,0.06640625,0.02463768115942029,0.0,0.06818181818181818,0.0,0.109375,0.109375,0.11297071129707112,0.08333333333333333,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0
U_33230424,C_1912004,1.0,辽宁对外经贸学院,2020-09-21 10:33:31,4,E,781,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861003861003861,0.03861003861003861,0.0390625,0.014492753623188406,0.07645648448002665,0.0,0.0,0.015625,0.015625,0.012552301255230124,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5199975,C_674920,2.0,西昌民族幼儿师范高等专科学校,2020-06-07 09:55:59,4,E,751,87,0.0,0.0,0.03861003861003861,0.03861003861003861,0.036734693877551024,0.011464968152866241,0.0,0.0,0.0,0.07722007722007722,0.07722007722007722,0.078125,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11029411764705882,0.11029411764705882,0.10861423220973783,0.09064327485380116,0.0
U_31185632,C_697076,2.0,辽宁对外经贸学院,2020-08-13 07:21:12,4,E,781,121,0.0,0.0,0.3281853281853282,0.3281853281853282,0.2571428571428572,0.09171974522292993,0.0,0.0,0.0,0.19305019305019305,0.19305019305019305,0.16796875,0.07536231884057971,0.2329512818972912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5582637,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-02 09:50:10,3,D,822,57,0.0,0.0,0.1312741312741313,0.1312741312741313,0.11020408163265308,0.034394904458598725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.05078125,0.05078125,0.05439330543933054,0.040123456790123455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30348616,C_1829948,2.0,中国医科大学,2020-06-04 10:41:01,2,C,69,61,0.05555555555555555,0.0,0.15444015444015444,0.15444015444015444,0.1142857142857143,0.035668789808917196,0.0,0.3076923076923077,0.0,0.8494208494208494,0.8494208494208494,0.53125,0.19710144927536233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6758635,C_1824911,2.0,三峡医药高等专科学校,2020-06-02 10:24:19,4,E,36,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.0,0.1312741312741313,0.1312741312741313,0.08984375,0.03333333333333333,0.0,0.045454545454545456,0.0,0.05078125,0.05078125,0.05439330543933054,0.040123456790123455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
