user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4
U_13535058,C_948120,0.0,中国农业大学,2020-09-26 15:18:56,0,A,67,167,0.0,0.0,0.06177606177606178,0.06177606177606178,0.06122448979591837,0.02038216560509554,0.018030259518447424,0.0,0.0,0.05791505791505792,0.05791505791505792,0.04296875,0.015942028985507246,0.0,0.0,0.0,0.078125,0.078125,0.0794979079497908,0.08950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_17909720,C_786631,1.0,北华航天工业学院,2020-04-22 22:57:18,0,A,186,154,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0234375,0.0234375,0.02092050209205021,0.015432098765432098,0.0,0.0,0.0,0.01838235294117647,0.01838235294117647,0.011235955056179775,0.017543859649122806,0.0
U_14749815,C_1918363,2.0,新乡医学院三全学院,2020-10-30 07:54:23,2,C,461,76,0.013888888888888888,0.0,0.06563706563706564,0.06563706563706564,0.05306122448979592,0.04203821656050955,0.0,0.0,0.0,0.06177606177606178,0.06177606177606178,0.0546875,0.0536231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_995287,C_735164,1.0,昆明理工大学,2020-10-30 22:21:06,0,A,476,138,0.041666666666666664,0.0,0.2084942084942085,0.2084942084942085,0.22040816326530616,0.12484076433121019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19140625,0.19921875,0.20502092050209203,0.18518518518518517,0.0,0.0,0.0,0.09558823529411764,0.09558823529411764,0.09737827715355805,0.07602339181286549,0.0
U_12167298,C_948387,2.0,深圳信息职业技术学院,2020-10-28 09:30:30,2,C,610,169,0.013888888888888888,0.0,0.15444015444015444,0.15444015444015444,0.15918367346938778,0.04968152866242038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05514705882352941,0.05514705882352941,0.056179775280898875,0.043859649122807015,0.0
U_30034325,C_1824911,0.0,辽宁对外经贸学院,2020-06-02 09:51:41,4,E,781,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.1312741312741313,0.1312741312741313,0.1328125,0.04927536231884058,0.0,0.06818181818181818,0.0,0.05078125,0.05078125,0.05439330543933054,0.040123456790123455,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
U_5581726,C_1824911,0.0,重庆三峡医药高等专科学校,2020-06-02 09:58:28,1,B,822,57,0.0,0.0,0.015444015444015444,0.015444015444015444,0.012244897959183675,0.003821656050955414,0.0,0.019230769230769232,0.0,0.11583011583011583,0.11583011583011583,0.078125,0.028985507246376812,0.0,0.11363636363636365,0.0,0.05078125,0.05078125,0.02928870292887029,0.021604938271604937,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
U_33168875,C_735164,2.0,昆明理工大学,2020-09-20 15:55:40,0,A,476,138,0.013888888888888888,0.0,0.06563706563706564,0.07335907335907337,0.06938775510204082,0.03821656050955414,0.05622458850380134,0.0,0.0,0.11583011583011583,0.12355212355212356,0.11328125,0.07536231884057971,0.2543254967361628,0.022727272727272728,0.0,0.0234375,0.02734375,0.025104602510460247,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6758201,C_1824911,1.0,重庆三峡医药高等专科学校,2020-06-02 09:51:11,4,E,822,57,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.17307692307692307,0.0,0.019305019305019305,0.019305019305019305,0.015625,0.005797101449275362,0.0,0.06818181818181818,0.0,0.1640625,0.1640625,0.1715481171548117,0.12654320987654322,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
U_5245122,C_674920,0.0,西昌名族幼儿师范高等专科学校,2020-06-24 09:09:29,4,E,734,87,0.5833333333333333,0.0,0.3088803088803089,0.3088803088803089,0.2979591836734694,0.09554140127388534,0.0,0.0,0.0,0.15444015444015444,0.15444015444015444,0.1328125,0.04927536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32742687,C_735164,2.0,昆明理工大学,2020-10-28 19:12:19,2,C,476,138,0.027777777777777776,0.0,0.32432432432432434,0.4980694980694981,0.2489795918367347,0.12229299363057325,0.21915962720053878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.40808823529411764,0.22846441947565543,0.19298245614035087,0.0
U_11323988,C_1824926,0.0,武汉职业技术学院,2020-07-12 20:51:41,0,A,511,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.18359375,0.18359375,0.1715481171548117,0.18209876543209874,0.0,0.0,0.0,0.5073529411764706,0.5073529411764706,0.43820224719101125,0.41812865497076024,0.0
U_30938112,C_735197,0.0,辽宁对外经贸学院,2020-09-26 16:59:25,4,E,781,141,0.027777777777777776,0.0,0.019305019305019305,0.019305019305019305,0.020408163265306124,0.006369426751592356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939,0.0,0.20220588235294118,0.20220588235294118,0.20599250936329588,0.1871345029239766,0.0
