user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1
U_33896355,C_697076,2.0,辽宁对外经贸学院,2020-11-28 21:46:14,4.0,E,781.0,121.0,0.0,0.2,0.181985294117647,0.181985294117647,0.2103746397694524,0.0606060606060606,0.0302046101473246
U_29035147,C_1808487,0.0,辽宁对外经贸学院,2020-07-19 03:47:51,4.0,E,781.0,55.0,0.1971830985915492,0.0,0.0202205882352941,0.0202205882352941,0.0172910662824207,0.0053030303030303,0.1816492056775781
U_25176579,C_948395,1.0,西安美术学院,2020-05-23 11:05:08,0.0,A,727.0,170.0,0.0422535211267605,0.0,0.1084558823529411,0.1084558823529411,0.1440922190201729,0.0787878787878787,0.0375124937492787
U_33219132,C_697076,2.0,辽宁对外经贸学院,2020-09-24 10:43:06,0.0,A,781.0,121.0,0.0422535211267605,0.0,0.4558823529411764,0.4558823529411764,0.7146974063400576,0.2401515151515151,0.0391949147978612
U_30356095,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 17:53:52,4.0,E,781.0,61.0,0.1126760563380281,0.0,0.0294117647058823,0.0294117647058823,0.0288184438040345,0.0075757575757575,0.0945176366503827
U_30390924,C_682340,0.0,辽宁对外经贸学院,2020-06-07 13:58:41,4.0,E,781.0,106.0,0.0,0.0,0.025735294117647,0.025735294117647,0.0259365994236311,0.0083333333333333,0.1106304573604646
U_29561800,C_707079,2.0,辽宁对外经贸学院,2020-04-22 10:13:16,4.0,E,781.0,132.0,0.028169014084507,0.2,0.0496323529411764,0.0496323529411764,0.0605187319884726,0.0227272727272727,0.1329257252759933
U_29938847,C_1992929,2.0,辽宁对外经贸学院,2020-09-21 07:42:36,4.0,E,781.0,81.0,0.0140845070422535,0.0,0.0753676470588235,0.0753676470588235,0.0864553314121037,0.0227272727272727,0.0278480670846636
U_18519865,C_801420,2.0,辽宁对外经贸学院,2020-07-14 21:19:45,4.0,E,781.0,155.0,0.028169014084507,0.2,0.0055147058823529,0.0055147058823529,0.0,0.0,0.0557518082855714
U_17894090,C_786631,1.0,北华航天工业学院,2020-04-23 14:32:20,0.0,A,186.0,154.0,0.0140845070422535,0.0,0.1286764705882353,0.1433823529411765,0.1930835734870317,0.0696969696969697,0.1044435877216601
U_7872906,C_1829948,0.0,北方民族大学,2020-06-18 08:26:38,4.0,E,190.0,61.0,0.0,0.0,0.0055147058823529,0.0055147058823529,0.0028818443804034,0.0007575757575757,0.0609756279063599
U_33220334,C_697076,2.0,辽宁对外经贸学院,2020-10-07 08:50:26,4.0,E,781.0,121.0,0.0140845070422535,0.0,0.1139705882352941,0.1139705882352941,0.1642651296829971,0.0522727272727272,0.095509589568027
U_31066049,C_801420,1.0,辽宁对外经贸学院,2020-07-26 17:01:22,4.0,E,781.0,155.0,0.028169014084507,0.0,0.0,0.0,0.0,0.0,0.0348922452590683
U_33080073,C_735164,0.0,昆明理工大学,2020-11-10 09:33:55,0.0,A,476.0,138.0,0.2253521126760563,0.0,0.0588235294117647,0.0680147058823529,0.0835734870317002,0.0378787878787878,0.0222945848089724
U_5155464,C_735197,2.0,华南理工大学,2020-09-15 11:19:14,3.0,D,211.0,141.0,0.0845070422535211,0.0,0.0404411764705882,0.0404411764705882,0.0547550432276657,0.0143939393939393,0.1011482094087779
U_4053652,C_1017355,2.0,广州中医药大学,2020-05-05 16:22:10,0.0,A,423.0,0.0,0.0845070422535211,0.0,0.0808823529411764,0.0808823529411764,0.1152737752161383,0.0393939393939393,0.1040222718005923
U_14829611,C_1806527,2.0,昆明理工大学,2020-09-04 10:02:44,0.0,A,476.0,53.00000000000001,0.0845070422535211,0.2,0.0183823529411764,0.0183823529411764,0.0288184438040345,0.0128787878787878,0.1863624879793822
U_517063,C_735164,0.0,西南交通大学希望学院,2020-11-27 15:03:25,0.0,A,709.0,138.0,0.0140845070422535,0.0,0.2849264705882353,0.3272058823529412,0.4149855907780979,0.1469696969696969,0.0424947880263603
U_27597420,C_747056,1.0,辽宁对外经贸学院,2020-02-27 19:31:17,4.0,E,781.0,147.0,0.0,0.0,0.025735294117647,0.025735294117647,0.0230547550432276,0.0068181818181818,0.0388150555833365
U_33065897,C_735164,2.0,昆明理工大学,2020-09-17 21:10:52,0.0,A,476.0,138.0,0.0,0.2,0.0974264705882353,0.119485294117647,0.1498559077809798,0.0712121212121212,0.1274762472592991
U_20300148,C_801420,0.0,南京邮电大学通达学院,2020-09-04 14:03:49,4.0,E,229.0,155.0,0.028169014084507,0.0,0.0018382352941176,0.0018382352941176,0.0028818443804034,0.0007575757575757,0.0569092587606262
U_32099316,C_1992917,2.0,辽宁对外经贸学院,2020-09-07 09:45:18,4.0,E,781.0,80.0,0.0140845070422535,0.0,0.0183823529411764,0.0183823529411764,0.0201729106628242,0.0053030303030303,0.0372547409316459
U_29686518,C_674959,2.0,辽宁对外经贸学院,2020-07-16 18:23:42,4.0,E,781.0,88.0,0.028169014084507,0.0,0.0698529411764705,0.0698529411764705,0.0461095100864553,0.0121212121212121,0.0277080778551371
U_30352381,C_1829948,2.0,中国医科大学,2020-06-04 14:52:30,2.0,C,69.0,61.0,0.028169014084507,0.0,0.0716911764705882,0.0716911764705882,0.0922190201729106,0.0242424242424242,0.0909656883486556
U_30267927,C_756642,2.0,广州中医药大学,2020-05-29 10:46:42,1.0,B,423.0,149.0,0.0140845070422535,0.0,0.025735294117647,0.025735294117647,0.0201729106628242,0.0053030303030303,0.050073531561334
U_6762151,C_1824911,0.0,重庆三峡医药高等专科学校,2020-06-02 10:27:07,4.0,E,822.0,56.99999999999999,0.1971830985915492,0.0,0.0790441176470588,0.0790441176470588,0.0893371757925072,0.0234848484848484,0.1499840135400238
U_30002216,C_756642,1.0,辽宁对外经贸学院,2020-05-20 13:19:31,4.0,E,781.0,149.0,0.0,0.0,0.0073529411764705,0.0073529411764705,0.0057636887608069,0.0015151515151515,0.1778918721390929
U_4825269,C_758928,0.0,陕西工业职业技术学院,2020-02-23 11:14:54,4.0,E,876.0,150.0,0.0,0.0,0.0165441176470588,0.0165441176470588,0.0201729106628242,0.0053030303030303,0.0277115236373427
U_4860012,C_758928,2.0,陕西工业职业技术学院,2020-02-23 11:52:00,4.0,E,876.0,150.0,0.0,0.0,0.025735294117647,0.025735294117647,0.031700288184438,0.0098484848484848,0.0592645305227526
U_31252176,C_676635,2.0,辽宁对外经贸学院,2020-08-19 08:11:15,4.0,E,781.0,89.0,0.028169014084507,0.0,0.0349264705882352,0.0349264705882352,0.0547550432276657,0.0143939393939393,0.015621033196138
U_33334172,C_697076,2.0,辽宁对外经贸学院,2020-11-09 13:34:43,4.0,E,781.0,121.0,0.0140845070422535,0.2,0.1213235294117647,0.1213235294117647,0.1729106628242074,0.0537878787878787,0.0338889410316574
U_6100222,C_1017355,2.0,广州中医药大学,2020-05-02 09:41:44,4.0,E,423.0,0.0,0.0140845070422535,0.0,0.0349264705882352,0.0349264705882352,0.031700288184438,0.0098484848484848,0.0322394891718275
U_7588963,C_948136,0.0,安徽医科大学临床医学院,2020-05-02 21:52:54,2.0,C,341.0,168.0,0.028169014084507,0.0,0.1985294117647059,0.1985294117647059,0.2334293948126801,0.0621212121212121,0.024095910297342
U_6766435,C_1824911,0.0,重庆三峡医专,2020-06-02 10:25:40,3.0,D,814.0,56.99999999999999,0.1549295774647887,0.0,0.0606617647058823,0.0606617647058823,0.0547550432276657,0.0287878787878787,0.1611788052467592
U_31067514,C_682392,0.0,昆明理工大学,2020-08-19 18:29:37,0.0,A,476.0,108.0,0.1126760563380281,0.2,0.4485294117647059,0.4485294117647059,0.6743515850144092,0.2333333333333333,0.1216890410431972
U_31650869,C_735197,1.0,辽宁对外经贸学院,2020-11-01 17:23:10,4.0,E,781.0,141.0,0.0140845070422535,0.0,0.3363970588235294,0.3363970588235294,0.1873198847262247,0.0492424242424242,0.0494501442474131
