user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4
U_30390924,C_682340,0.0,辽宁对外经贸学院,2020-06-07 13:58:41,4.0,E,781.0,106.0,0.0,0.0,0.025735294117647,0.025735294117647,0.0259365994236311,0.0083333333333333,0.1106304573604646,0.032258064516129,0.25,0.1794019933554817,0.1682242990654205,0.1092715231788079,0.0518987341772151,0.0701534137218969,0.1136363636363636,0.0,0.2225913621262458,0.2225913621262458,0.2119205298013245,0.1928571428571428,0.1053718448284992,0.0869565217391304,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1754966887417218,0.0633165829145728,0.1184736570247934
U_7872906,C_1829948,0.0,北方民族大学,2020-06-18 08:26:38,4.0,E,190.0,61.0,0.0,0.0,0.0055147058823529,0.0055147058823529,0.0028818443804034,0.0007575757575757,0.0609756279063599,0.0806451612903225,0.0,0.0863787375415282,0.0809968847352024,0.0496688741721854,0.0189873417721519,0.025122543542067,0.0909090909090909,0.0,0.0299003322259136,0.0299003322259136,0.0198675496688741,0.1404761904761904,0.1402761627972764,0.0652173913043478,0.1428571428571428,0.0299003322259136,0.0299003322259136,0.0231788079470198,0.022110552763819,0.0968349690082644
U_33220334,C_697076,2.0,辽宁对外经贸学院,2020-10-07 08:50:26,4.0,E,781.0,121.0,0.0140845070422535,0.0,0.1139705882352941,0.1139705882352941,0.1642651296829971,0.0522727272727272,0.095509589568027,0.0161290322580645,0.0,0.1860465116279069,0.1744548286604361,0.1423841059602649,0.0645569620253164,0.0923767517001636,0.0227272727272727,0.0,0.1893687707641196,0.1893687707641196,0.1556291390728476,0.1333333333333333,0.0,0.0217391304347826,0.2857142857142857,0.0132890365448504,0.0132890365448504,0.009933774834437,0.0030150753768844,0.0737751893939394
U_33080073,C_735164,0.0,昆明理工大学,2020-11-10 09:33:55,0.0,A,476.0,138.0,0.2253521126760563,0.0,0.0588235294117647,0.0680147058823529,0.0835734870317002,0.0378787878787878,0.0222945848089724,0.0161290322580645,0.0,0.4053156146179402,0.3831775700934579,0.4072847682119205,0.2,0.0911796793635185,0.0,0.0,0.1063122923588039,0.1063122923588039,0.1092715231788079,0.1261904761904762,0.1605612422482821,0.0217391304347826,0.0,0.1162790697674418,0.132890365448505,0.1125827814569536,0.0482412060301507,0.0403357661931818
U_27597420,C_747056,1.0,辽宁对外经贸学院,2020-02-27 19:31:17,4.0,E,781.0,147.0,0.0,0.0,0.025735294117647,0.025735294117647,0.0230547550432276,0.0068181818181818,0.0388150555833365,0.064516129032258,0.0,0.0863787375415282,0.0809968847352024,0.0596026490066225,0.0265822784810126,0.0653931077638224,0.0454545454545454,0.0,0.0730897009966777,0.0730897009966777,0.0463576158940397,0.0357142857142857,0.0712280857392833,0.0869565217391304,0.0,0.0232558139534883,0.0232558139534883,0.009933774834437,0.0040201005025125,0.0552827995867768
U_4860012,C_758928,2.0,陕西工业职业技术学院,2020-02-23 11:52:00,4.0,E,876.0,150.0,0.0,0.0,0.025735294117647,0.025735294117647,0.031700288184438,0.0098484848484848,0.0592645305227526,0.032258064516129,0.0,0.0697674418604651,0.0654205607476635,0.043046357615894,0.0164556962025316,0.0731628897927561,0.0227272727272727,0.0,0.0166112956810631,0.0166112956810631,0.0132450331125827,0.0119047619047619,0.150668816922994,0.0,0.0,0.0232558139534883,0.0232558139534883,0.0132450331125827,0.0040201005025125,0.0551150396005509
U_33334172,C_697076,2.0,辽宁对外经贸学院,2020-11-09 13:34:43,4.0,E,781.0,121.0,0.0140845070422535,0.2,0.1213235294117647,0.1213235294117647,0.1729106628242074,0.0537878787878787,0.0338889410316574,0.0161290322580645,0.0,0.2491694352159468,0.2336448598130841,0.2119205298013245,0.0974683544303797,0.0745991090451288,0.0,0.0,0.3388704318936877,0.3388704318936877,0.2682119205298013,0.2309523809523809,0.0739724280772299,0.108695652173913,0.1428571428571428,0.335548172757475,0.335548172757475,0.3344370860927152,0.1246231155778894,0.0380478305785124
U_6766435,C_1824911,0.0,重庆三峡医专,2020-06-02 10:25:40,3.0,D,814.0,56.99999999999999,0.1549295774647887,0.0,0.0606617647058823,0.0606617647058823,0.0547550432276657,0.0287878787878787,0.1611788052467592,0.0161290322580645,0.25,0.0664451827242525,0.0623052959501557,0.0596026490066225,0.0227848101265822,0.0149235775264828,0.3409090909090909,0.0,0.1528239202657807,0.1528239202657807,0.152317880794702,0.1095238095238095,0.0293997009978957,0.1304347826086956,0.1428571428571428,0.0730897009966777,0.0730897009966777,0.0662251655629139,0.0201005025125628,0.1046798295454545
U_29956886,C_747056,2.0,辽宁对外经贸学院,2020-05-13 10:36:26,4.0,E,781.0,147.0,0.0140845070422535,0.2,0.0,0.0,0.0,0.0,0.0629987983228833,0.0161290322580645,0.0,0.0166112956810631,0.0155763239875389,0.0165562913907284,0.0075949367088607,0.1176483439860546,0.0227272727272727,0.0,0.0431893687707641,0.0431893687707641,0.0298013245033112,0.0214285714285714,0.0957433705584767,0.0869565217391304,0.0,0.0299003322259136,0.0299003322259136,0.009933774834437,0.0030150753768844,0.0980601153581267
U_11283389,C_936971,0.0,汉江师范学院,2020-07-20 14:19:21,4.0,E,519.0,162.0,0.028169014084507,0.0,0.025735294117647,0.025735294117647,0.0403458213256484,0.0151515151515151,0.075423689568027,0.0,0.25,0.0099667774086378,0.0093457943925233,0.0132450331125827,0.0063291139240506,0.0880244938095025,0.0227272727272727,0.0,0.0431893687707641,0.0431893687707641,0.0331125827814569,0.0309523809523809,0.1390914065636529,0.0434782608695652,0.2857142857142857,0.0465116279069767,0.0465116279069767,0.043046357615894,0.0160804020100502,0.0506613894628099
