user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2
U_29035147,C_1808487,0.0,辽宁对外经贸学院,2020-07-19 03:47:51,4,E,781,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29938847,C_1992929,2.0,辽宁对外经贸学院,2020-09-21 07:42:36,4,E,781,81,0.0,0.0,42.0,42.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32099316,C_1992917,2.0,辽宁对外经贸学院,2020-09-07 09:45:18,4,E,781,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7500638888888888
U_30267927,C_756642,2.0,广州中医药大学,2020-05-29 10:46:42,1,B,423,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,24.0,26.0,0.0
U_6100222,C_1017355,2.0,广州中医药大学,2020-05-02 09:41:44,4,E,423,0,2.0,0.0,20.0,20.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31067514,C_682392,0.0,昆明理工大学,2020-08-19 18:29:37,0,A,476,108,9.0,0.0,245.0,245.0,234.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6131351,C_1017355,1.0,华南理工大学,2020-05-05 12:26:48,3,D,211,0,11.0,0.0,29.0,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6159315,C_735197,2.0,华南理工大学,2020-10-22 11:11:55,4,E,211,141,8.0,0.0,37.0,37.0,24.0,25.0,0.0,3.0,0.0,28.0,28.0,20.0,20.0,0.0
U_6762800,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-02 10:24:22,4,E,822,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,34.0,33.0,33.0,0.0
U_30054044,C_676635,0.0,广州中医药大学,2020-05-19 14:18:24,1,B,423,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32612192,C_735164,2.0,昆明理工大学,2020-11-28 10:45:19,0,A,476,138,0.0,0.0,156.0,176.0,153.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30646473,C_735115,0.0,辽宁对外经贸学院,2020-06-22 12:56:05,4,E,781,136,0.0,0.0,90.0,90.0,82.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_16022635,C_1755893,1.0,清华大学,2020-05-09 10:45:14,4,E,612,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31397527,C_1771165,0.0,辽宁对外经贸学院,2020-08-23 10:57:04,4,E,781,38,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_8763008,C_735197,0.0,华南理工大学,2020-09-24 11:29:58,3,D,211,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_29952502,C_697062,2.0,广州中医药大学,2020-05-12 22:26:27,1,B,423,120,0.0,1.0,80.0,80.0,58.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30653020,C_948436,1.0,西安美术学院,2020-06-22 21:13:37,4,E,727,171,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31091880,C_735164,1.0,昆明理工大学,2020-10-10 09:45:01,0,A,476,138,0.0,0.0,22.0,27.0,21.0,35.0,1.2369444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
