user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2
U_33896355,C_697076,2.0,辽宁对外经贸学院,2020-11-28 21:46:14,4,E,781,121,0.0845070422535211,0.0,0.1579778830963665,0.1577287066246056,0.0705314009661835,0.0606060606060606,0.0673314320531281,0.064516129032258,0.0,0.043046357615894,0.0403726708074534,0.0331125827814569,0.0164556962025316,0.0849565379918236
U_29035147,C_1808487,0.0,辽宁对外经贸学院,2020-07-19 03:47:51,4,E,781,55,0.0845070422535211,0.0,0.2480252764612954,0.2476340694006309,0.1227053140096618,0.1106060606060606,0.0673314320531281,0.064516129032258,0.0,0.1158940397350993,0.1118012422360248,0.0960264900662251,0.050632911392405,0.0849565379918236
U_25176579,C_948395,1.0,西安美术学院,2020-05-23 11:05:08,0,A,727,170,0.0422535211267605,0.0,0.0947867298578199,0.0946372239747634,0.0483091787439613,0.0787878787878787,0.0673314320531281,0.064516129032258,0.0,0.0596026490066225,0.0559006211180124,0.0463576158940397,0.0227848101265822,0.0849565379918236
U_33219132,C_697076,2.0,辽宁对外经贸学院,2020-09-24 10:43:06,0,A,781,121,0.0845070422535211,0.0,0.2037914691943128,0.2034700315457413,0.072463768115942,0.0628787878787878,0.0673314320531281,0.064516129032258,0.0,0.0496688741721854,0.046583850931677,0.0463576158940397,0.020253164556962,0.0849565379918236
U_30356095,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 17:53:52,4,E,781,61,0.1126760563380281,0.0,0.0268562401263823,0.0268138801261829,0.0096618357487922,0.0075757575757575,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_30390924,C_682340,0.0,辽宁对外经贸学院,2020-06-07 13:58:41,4,E,781,106,0.0845070422535211,0.0,0.0236966824644549,0.0236593059936908,0.008695652173913,0.0083333333333333,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_29561800,C_707079,2.0,辽宁对外经贸学院,2020-04-22 10:13:16,4,E,781,132,0.0845070422535211,0.0,0.1642969984202211,0.1640378548895899,0.029951690821256,0.0234848484848484,0.0673314320531281,0.064516129032258,0.0,0.009933774834437,0.0093167701863354,0.0,0.0,0.0849565379918236
U_29938847,C_1992929,2.0,辽宁对外经贸学院,2020-09-21 07:42:36,4,E,781,81,0.0845070422535211,0.0,0.0663507109004739,0.0662460567823343,0.0289855072463768,0.0227272727272727,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_18519865,C_801420,2.0,辽宁对外经贸学院,2020-07-14 21:19:45,4,E,781,155,0.0845070422535211,0.0,0.0063191153238546,0.0063091482649842,0.0,0.0,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_17894090,C_786631,1.0,北华航天工业学院,2020-04-23 14:32:20,0,A,186,154,0.0845070422535211,0.0,0.0,0.0,0.0,0.0,0.0673314320531281,0.064516129032258,0.0,0.0198675496688741,0.0186335403726708,0.0066225165562913,0.0037974683544303,0.0849565379918236
U_7872906,C_1829948,0.0,北方民族大学,2020-06-18 08:26:38,4,E,190,61,0.0845070422535211,0.0,0.0063191153238546,0.0063091482649842,0.0009661835748792,0.0007575757575757,0.0673314320531281,0.064516129032258,0.0,0.2019867549668874,0.1925465838509316,0.1688741721854304,0.0886075949367088,0.0849565379918236
U_33220334,C_697076,2.0,辽宁对外经贸学院,2020-10-07 08:50:26,4,E,781,121,0.0845070422535211,0.0,0.2101105845181674,0.2097791798107255,0.0821256038647343,0.0712121212121212,0.0673314320531281,0.064516129032258,0.0,0.0629139072847682,0.0590062111801242,0.0496688741721854,0.0253164556962025,0.0849565379918236
U_31066049,C_801420,1.0,辽宁对外经贸学院,2020-07-26 17:01:22,4,E,781,155,0.0845070422535211,0.0,0.0015797788309636,0.001577287066246,0.0,0.0,0.0673314320531281,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0849565379918236
U_33080073,C_735164,0.0,昆明理工大学,2020-11-10 09:33:55,0,A,476,138,0.2253521126760563,0.0,0.0521327014218009,0.0599369085173501,0.0280193236714975,0.0378787878787878,0.0673314320531281,0.064516129032258,0.0,0.4072847682119205,0.3850931677018633,0.4072847682119205,0.2,0.0849565379918236
U_5155464,C_735197,2.0,华南理工大学,2020-09-15 11:19:14,3,D,211,141,0.0845070422535211,0.0,0.0363349131121642,0.0362776025236593,0.0183574879227053,0.0143939393939393,0.1011482094087779,0.0,0.0,0.0463576158940397,0.0434782608695652,0.0331125827814569,0.0139240506329113,0.0106288830286506
U_4053652,C_1017355,2.0,广州中医药大学,2020-05-05 16:22:10,0,A,423,0,0.0845070422535211,0.0,0.0710900473933649,0.0709779179810725,0.038647342995169,0.0393939393939393,0.0673314320531281,0.064516129032258,0.0,0.152317880794702,0.1459627329192546,0.1258278145695364,0.0658227848101265,0.0849565379918236
U_14829611,C_1806527,2.0,昆明理工大学,2020-09-04 10:02:44,0,A,476,53,0.0845070422535211,0.0,0.1500789889415481,0.1529968454258675,0.102415458937198,0.0992424242424242,0.0673314320531281,0.064516129032258,0.0,0.2152317880794702,0.2049689440993788,0.1821192052980132,0.0949367088607595,0.0849565379918236
U_517063,C_735164,0.0,西南交通大学希望学院,2020-11-27 15:03:25,0,A,709,138,0.0845070422535211,0.0,0.2464454976303317,0.2823343848580441,0.1391304347826087,0.1469696969696969,0.0673314320531281,0.064516129032258,0.0,0.1655629139072847,0.1583850931677018,0.1423841059602649,0.0734177215189873,0.0849565379918236
U_27597420,C_747056,1.0,辽宁对外经贸学院,2020-02-27 19:31:17,4,E,781,147,0.0,0.0,0.2006319115323854,0.2003154574132492,0.0705314009661835,0.0606060606060606,0.0673314320531281,0.064516129032258,0.0,0.0562913907284768,0.0527950310559006,0.043046357615894,0.0215189873417721,0.0849565379918236
U_33065897,C_735164,2.0,昆明理工大学,2020-09-17 21:10:52,0,A,476,138,0.0,0.0,0.0853080568720379,0.1041009463722397,0.0502415458937198,0.0712121212121212,0.1274762472592991,0.064516129032258,0.0,0.0927152317880794,0.0869565217391304,0.0927152317880794,0.0493670886075949,0.0849565379918236
U_20300148,C_801420,0.0,南京邮电大学通达学院,2020-09-04 14:03:49,4,E,229,155,0.0845070422535211,0.0,0.0031595576619273,0.0031545741324921,0.0009661835748792,0.0007575757575757,0.0673314320531281,0.064516129032258,0.0,0.1754966887417218,0.170807453416149,0.1490066225165563,0.0772151898734177,0.0849565379918236
