user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1
U_29035147,C_1808487,0.0,辽宁对外经贸学院,2020-07-19 03:47:51,4,E,781,55,0.0416666666666666,0.0,0.0697247706422018,0.0697247706422018,0.0461095100864553,0.0333333333333333,0.0625167881309396
U_29938847,C_1992929,2.0,辽宁对外经贸学院,2020-09-21 07:42:36,4,E,781,81,0.0416666666666666,0.0,0.0770642201834862,0.0770642201834862,0.0864553314121037,0.0227272727272727,0.0635399667318955
U_32099316,C_1992917,2.0,辽宁对外经贸学院,2020-09-07 09:45:18,4,E,781,80,0.0416666666666666,0.0,0.1045871559633027,0.1045871559633027,0.0489913544668587,0.0303030303030303,0.0579904417168632
U_30267927,C_756642,2.0,广州中医药大学,2020-05-29 10:46:42,1,B,423,149,0.2222222222222222,0.0,0.0238532110091743,0.0238532110091743,0.0374639769452449,0.0303030303030303,0.1192177354434262
U_6100222,C_1017355,2.0,广州中医药大学,2020-05-02 09:41:44,4,E,423,0,0.0277777777777777,0.0,0.036697247706422,0.036697247706422,0.031700288184438,0.0098484848484848,0.0616012338244392
U_31067514,C_682392,0.0,昆明理工大学,2020-08-19 18:29:37,0,A,476,108,0.125,0.0,0.4495412844036697,0.4495412844036697,0.6743515850144092,0.2333333333333333,0.0631005701956558
U_6131351,C_1017355,1.0,华南理工大学,2020-05-05 12:26:48,3,D,211,0,0.1527777777777777,0.0,0.0532110091743119,0.0532110091743119,0.0403458213256484,0.0106060606060606,0.0801009695149432
U_6159315,C_735197,2.0,华南理工大学,2020-10-22 11:11:55,4,E,211,141,0.1111111111111111,0.0,0.0678899082568807,0.0678899082568807,0.0691642651296829,0.0189393939393939,0.0650989540614554
U_6762800,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-02 10:24:22,4,E,822,57,0.0416666666666666,0.0,0.0715596330275229,0.0715596330275229,0.0489913544668587,0.028030303030303,0.0632453370544595
U_30054044,C_676635,0.0,广州中医药大学,2020-05-19 14:18:24,1,B,423,89,0.2222222222222222,0.0,0.0165137614678899,0.0330275229357798,0.0259365994236311,0.0257575757575757,0.1185482778636135
U_32612192,C_735164,2.0,昆明理工大学,2020-11-28 10:45:19,0,A,476,138,0.125,0.0,0.2862385321100917,0.3229357798165138,0.440922190201729,0.1598484848484848,0.0703611640080573
U_30646473,C_735115,0.0,辽宁对外经贸学院,2020-06-22 12:56:05,4,E,781,136,0.0555555555555555,0.0,0.1651376146788991,0.1651376146788991,0.2363112391930835,0.0818181818181818,0.0640836992075604
U_16022635,C_1755893,1.0,清华大学,2020-05-09 10:45:14,4,E,612,19,0.0416666666666666,0.0,0.0678899082568807,0.0678899082568807,0.0547550432276657,0.0333333333333333,0.0637364261355882
