user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1
U_30390924,C_682340,0.0,辽宁对外经贸学院,2020-06-07 13:58:41,4.0,E,781.0,106.0,0.0,0.0,0.025735294117647,0.025735294117647,0.0259365994236311,0.0083333333333333,0.1106304573604646
U_7872906,C_1829948,0.0,北方民族大学,2020-06-18 08:26:38,4.0,E,190.0,61.0,0.0,0.0,0.0055147058823529,0.0055147058823529,0.0028818443804034,0.0007575757575757,0.0609756279063599
U_33220334,C_697076,2.0,辽宁对外经贸学院,2020-10-07 08:50:26,4.0,E,781.0,121.0,0.0140845070422535,0.0,0.1139705882352941,0.1139705882352941,0.1642651296829971,0.0522727272727272,0.095509589568027
U_33080073,C_735164,0.0,昆明理工大学,2020-11-10 09:33:55,0.0,A,476.0,138.0,0.2253521126760563,0.0,0.0588235294117647,0.0680147058823529,0.0835734870317002,0.0378787878787878,0.0222945848089724
U_27597420,C_747056,1.0,辽宁对外经贸学院,2020-02-27 19:31:17,4.0,E,781.0,147.0,0.0,0.0,0.025735294117647,0.025735294117647,0.0230547550432276,0.0068181818181818,0.0388150555833365
U_4860012,C_758928,2.0,陕西工业职业技术学院,2020-02-23 11:52:00,4.0,E,876.0,150.0,0.0,0.0,0.025735294117647,0.025735294117647,0.031700288184438,0.0098484848484848,0.0592645305227526
U_33334172,C_697076,2.0,辽宁对外经贸学院,2020-11-09 13:34:43,4.0,E,781.0,121.0,0.0140845070422535,0.2,0.1213235294117647,0.1213235294117647,0.1729106628242074,0.0537878787878787,0.0338889410316574
U_6766435,C_1824911,0.0,重庆三峡医专,2020-06-02 10:25:40,3.0,D,814.0,56.99999999999999,0.1549295774647887,0.0,0.0606617647058823,0.0606617647058823,0.0547550432276657,0.0287878787878787,0.1611788052467592
U_29956886,C_747056,2.0,辽宁对外经贸学院,2020-05-13 10:36:26,4.0,E,781.0,147.0,0.0140845070422535,0.2,0.0,0.0,0.0,0.0,0.0629987983228833
U_11283389,C_936971,0.0,汉江师范学院,2020-07-20 14:19:21,4.0,E,519.0,162.0,0.028169014084507,0.0,0.025735294117647,0.025735294117647,0.0403458213256484,0.0151515151515151,0.075423689568027
U_16517364,C_674959,1.0,辽宁对外经贸学院,2020-07-11 12:43:43,4.0,E,781.0,88.0,0.0140845070422535,0.0,0.0055147058823529,0.0055147058823529,0.0057636887608069,0.0015151515151515,0.0570604300496211
U_135286,C_1774987,0.0,重庆交通大学,2020-11-19 13:37:47,0.0,A,830.0,46.99999999999999,0.0704225352112676,0.0,0.0698529411764705,0.0698529411764705,0.1066282420749279,0.0537878787878787,0.3222128168634842
U_31509686,C_801420,2.0,辽宁对外经贸学院,2020-08-27 13:37:15,4.0,E,781.0,155.0,0.028169014084507,0.2,0.0110294117647058,0.0110294117647058,0.0172910662824207,0.0045454545454545,0.0217632803785052
U_16551956,C_735283,2.0,梧州学院,2020-07-04 16:00:38,4.0,E,500.0,143.0,0.0,0.0,0.0036764705882352,0.0036764705882352,0.0086455331412103,0.0022727272727272,0.030829432430665
U_29799486,C_674920,0.0,辽宁对外经贸学院,2020-06-17 17:51:04,4.0,E,781.0,87.0,0.0985915492957746,0.0,0.21875,0.21875,0.1066282420749279,0.028030303030303,0.0153265607570104
U_31144531,C_697076,0.0,辽宁对外经贸学院,2020-08-06 14:15:18,4.0,E,781.0,121.0,0.0,0.0,0.0073529411764705,0.0073529411764705,0.0115273775216138,0.003030303030303,0.0431043889679578
U_30289996,C_1714448,0.0,辽宁对外经贸学院,2020-05-30 22:46:25,4.0,E,781.0,7.999999999999986,0.0704225352112676,0.0,0.0055147058823529,0.0055147058823529,0.0028818443804034,0.0007575757575757,0.046221702504135
U_14345806,C_682575,0.0,昆明理工大学,2020-07-06 01:06:02,0.0,A,476.0,113.0,0.0704225352112676,0.0,0.1084558823529411,0.1084558823529411,0.1527377521613832,0.0401515151515151,0.0940396968881024
U_34040612,C_735164,1.0,昆明理工大学,2020-10-20 20:04:33,0.0,A,476.0,138.0,0.0140845070422535,0.2,0.1636029411764706,0.1691176470588235,0.2564841498559078,0.0946969696969697,0.0727995537946686
U_22295978,C_707358,1.0,湖北文理学院理工学院,2020-05-14 11:27:54,0.0,A,626.0,134.0,0.028169014084507,0.2,0.0165441176470588,0.0183823529411764,0.0259365994236311,0.0068181818181818,0.0105381674646635
U_2329805,C_735164,0.0,华东交通大学,2020-09-20 10:59:19,0.0,A,195.0,138.0,0.0,0.0,0.0992647058823529,0.1029411764705882,0.1354466858789625,0.0507575757575757,0.0769592222179482
U_33009480,C_735164,1.0,昆明理工大学,2020-10-21 16:45:27,0.0,A,476.0,138.0,0.0140845070422535,0.2,0.2279411764705882,0.2408088235294117,0.3544668587896253,0.1287878787878787,0.0538753740816248
U_32716468,C_735164,2.0,昆明理工大学,2020-12-06 22:55:27,0.0,A,476.0,138.0,0.0,0.2,0.2849264705882353,0.2886029411764706,0.4495677233429394,0.1636363636363636,0.0220755896005015
U_30356790,C_1829948,0.0,中国医科大学,2020-06-04 18:35:09,2.0,C,69.0,61.0,0.1408450704225352,0.0,0.1102941176470588,0.1102941176470588,0.1585014409221901,0.0416666666666666,0.0847166980805477
U_24747945,C_808528,0.0,昆明理工大学,2020-02-19 21:04:09,0.0,A,476.0,156.0,0.0,0.0,0.1875,0.1875,0.2795389048991354,0.128030303030303,0.0454729892981191
U_8934540,C_735197,0.0,华南理工大学,2020-09-20 10:24:23,3.0,D,211.0,141.0,0.3661971830985915,0.0,0.2941176470588235,0.2941176470588235,0.4639769452449567,0.1325757575757575,0.0700242335654113
U_8617846,C_758928,1.0,陕西工业职业技术学院,2020-03-19 18:39:10,4.0,E,876.0,150.0,0.0,0.0,0.0128676470588235,0.0128676470588235,0.0086455331412103,0.0022727272727272,0.0781531945993768
U_29956798,C_747056,2.0,辽宁对外经贸学院,2020-05-13 10:33:46,4.0,E,781.0,147.0,0.0140845070422535,0.2,0.0036764705882352,0.0036764705882352,0.0086455331412103,0.0022727272727272,0.0441141285532946
U_20962523,C_948120,2.0,中国农业大学,2020-09-24 16:40:50,4.0,E,67.0,167.0,0.0140845070422535,0.0,0.025735294117647,0.025735294117647,0.0374639769452449,0.0098484848484848,0.0357300842404892
U_19956975,C_676646,1.0,西安美术学院,2020-05-28 19:51:49,0.0,A,727.0,90.0,0.1830985915492957,0.0,0.0643382352941176,0.0643382352941176,0.1037463976945244,0.0272727272727272,0.0244568911566719
U_33748963,C_697076,2.0,辽宁对外经贸学院,2020-11-17 14:57:25,4.0,E,781.0,121.0,0.0,0.2,0.0349264705882352,0.0349264705882352,0.0489913544668587,0.0143939393939393,0.0690139246836173
U_31026734,C_735283,2.0,辽宁对外经贸学院,2020-07-20 16:56:02,4.0,E,781.0,143.0,0.0140845070422535,0.2,0.0018382352941176,0.0018382352941176,0.0028818443804034,0.0007575757575757,0.0441172596838096
U_30371427,C_676635,1.0,昆明理工大学,2020-06-12 16:17:45,0.0,A,476.0,89.0,0.0704225352112676,0.2,0.0624999999999999,0.0624999999999999,0.100864553314121,0.0265151515151515,0.0503915836442666
U_33248700,C_697076,1.0,辽宁对外经贸学院,2020-11-16 19:09:49,4.0,E,781.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351250451975227
U_5108251,C_674920,2.0,西昌名族幼儿师范高等专科学校,2020-06-29 19:51:08,4.0,E,734.0,87.0,0.6619718309859155,0.0,0.21875,0.21875,0.3285302593659942,0.0886363636363636,0.0193929645728353
U_28673732,C_801420,1.0,辽宁对外经贸学院,2020-06-24 13:55:20,4.0,E,781.0,155.0,0.0140845070422535,0.2,0.0018382352941176,0.0018382352941176,0.0,0.0,0.0457456629611108
U_7598930,C_735164,0.0,吉林化工学院,2020-09-16 08:20:28,4.0,E,253.0,138.0,0.1690140845070422,0.0,0.0919117647058823,0.0919117647058823,0.0979827089337175,0.0363636363636363,0.0990848944108935
U_29653679,C_747056,0.0,辽宁对外经贸学院,2020-04-26 08:10:49,4.0,E,781.0,147.0,0.028169014084507,0.0,0.0165441176470588,0.0165441176470588,0.0144092219020172,0.0045454545454545,0.0291872139092972
U_5075955,C_1864065,1.0,湖北理工学院,2020-06-28 14:55:23,4.0,E,631.0,67.0,0.0422535211267605,0.0,0.0422794117647058,0.0422794117647058,0.0461095100864553,0.0227272727272727,0.0694530138092856
