user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3
U_33219132,C_697076,2.0,辽宁对外经贸学院,2020-09-24 10:43:06,0.0,A,781.0,121.0,0.0422535211267605,0.0,0.4558823529411764,0.4558823529411764,0.7146974063400576,0.2401515151515151,0.0391949147978612,0.0161290322580645,0.0,0.0465116279069767,0.043613707165109,0.0463576158940397,0.020253164556962,0.1147081143955954,0.0454545454545454,0.0,0.0465116279069767,0.0465116279069767,0.0331125827814569,0.0285714285714285,0.0884202519166049
U_30356095,C_1829948,1.0,辽宁对外经贸学院,2020-06-04 17:53:52,4.0,E,781.0,61.0,0.1126760563380281,0.0,0.0294117647058823,0.0294117647058823,0.0288184438040345,0.0075757575757575,0.0945176366503827,0.064516129032258,0.0,0.0863787375415282,0.0841121495327102,0.0662251655629139,0.0253164556962025,0.0348294819648683,0.1590909090909091,0.0,0.0365448504983388,0.0365448504983388,0.0331125827814569,0.0238095238095238,0.0671151547356257
U_14829611,C_1806527,2.0,昆明理工大学,2020-09-04 10:02:44,0.0,A,476.0,53.00000000000001,0.0845070422535211,0.2,0.0183823529411764,0.0183823529411764,0.0288184438040345,0.0128787878787878,0.1863624879793822,0.0483870967741935,0.0,0.2358803986710963,0.2211838006230529,0.2350993377483443,0.120253164556962,0.1137971304697626,0.1363636363636363,0.0,0.2591362126245847,0.2591362126245847,0.1688741721854304,0.1452380952380952,0.1751647204674317
U_517063,C_735164,0.0,西南交通大学希望学院,2020-11-27 15:03:25,0.0,A,709.0,138.0,0.0140845070422535,0.0,0.2849264705882353,0.3272058823529412,0.4149855907780979,0.1469696969696969,0.0424947880263603,0.032258064516129,0.25,0.1362126245847176,0.1433021806853582,0.1357615894039735,0.0759493670886076,0.0371025611227819,0.1136363636363636,0.0,0.1362126245847176,0.1428571428571428,0.1357615894039735,0.1428571428571428,0.1418874438301381
U_33065897,C_735164,2.0,昆明理工大学,2020-09-17 21:10:52,0.0,A,476.0,138.0,0.0,0.2,0.0974264705882353,0.119485294117647,0.1498559077809798,0.0712121212121212,0.1274762472592991,0.0,0.0,0.0897009966777408,0.0841121495327102,0.0927152317880794,0.0493670886075949,0.0288284804525125,0.0227272727272727,0.0,0.0664451827242525,0.0664451827242525,0.0695364238410596,0.05,0.051971291090724
U_30352381,C_1829948,2.0,中国医科大学,2020-06-04 14:52:30,2.0,C,69.0,61.0,0.028169014084507,0.0,0.0716911764705882,0.0716911764705882,0.0922190201729106,0.0242424242424242,0.0909656883486556,0.0483870967741935,0.0,0.1129568106312292,0.1059190031152648,0.0960264900662251,0.0367088607594936,0.1266529596686482,0.3636363636363636,0.0,0.6112956810631229,0.6112956810631229,0.4039735099337748,0.2904761904761905,0.0820744934367544
U_30002216,C_756642,1.0,辽宁对外经贸学院,2020-05-20 13:19:31,4.0,E,781.0,149.0,0.0,0.0,0.0073529411764705,0.0073529411764705,0.0057636887608069,0.0015151515151515,0.1778918721390929,0.064516129032258,0.0,0.0299003322259136,0.02803738317757,0.0231788079470198,0.010126582278481,0.0612720213352403,0.0681818181818181,0.0,0.0431893687707641,0.0431893687707641,0.0331125827814569,0.0238095238095238,0.0502211646960258
U_30140580,C_770766,2.0,河北科技学院,2020-05-28 10:26:44,4.0,E,564.0,152.0,0.0140845070422535,0.2,0.0073529411764705,0.0073529411764705,0.0115273775216138,0.003030303030303,0.0757529445705273,0.0161290322580645,0.0,0.0332225913621262,0.0342679127725856,0.0298013245033112,0.0151898734177215,0.0721026689908967,0.0227272727272727,0.0,0.0365448504983388,0.0365448504983388,0.0331125827814569,0.0119047619047619,0.1773137136776489
U_14749881,C_1918363,1.0,新乡医学院三全学院,2020-11-02 15:34:49,4.0,E,461.0,76.0,0.0,0.0,0.0055147058823529,0.0055147058823529,0.0086455331412103,0.006060606060606,0.036228795630265,0.0483870967741935,0.0,0.0265780730897009,0.0249221183800623,0.0231788079470198,0.010126582278481,0.087059103979499,0.1590909090909091,0.0,0.0232558139534883,0.0232558139534883,0.0165562913907284,0.0142857142857142,0.0569561350424944
U_31104598,C_682392,0.0,中国医科大学,2020-09-14 19:44:42,2.0,C,69.0,108.0,0.056338028169014,0.2,0.3658088235294117,0.3658088235294117,0.2737752161383285,0.0946969696969697,0.0456779589952686,0.0,0.0,0.1461794019933555,0.1370716510903426,0.0728476821192053,0.040506329113924,0.0890844321280114,0.2499999999999999,0.0,0.2890365448504983,0.3023255813953488,0.1655629139072847,0.1619047619047619,0.1045855045988659
U_14946379,C_674920,0.0,西昌民族幼儿师范高等专科学校,2020-06-04 10:04:29,4.0,E,751.0,87.0,0.2535211267605634,0.0,0.2077205882352941,0.2077205882352941,0.30835734870317,0.0833333333333333,0.0538475054814017,0.1451612903225806,0.25,0.2757475083056478,0.2585669781931464,0.2582781456953642,0.1,0.0664852780226165,0.2954545454545454,0.0,0.1627906976744186,0.1627906976744186,0.1655629139072847,0.1214285714285714,0.0302024714067356
