user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1,comment_count_week2,reply_count_week2,questions_done_week2,attempts_count_week2,correct_answers_week2,total_score_week2,user_watching_time_week2,comment_count_week3,reply_count_week3,questions_done_week3,attempts_count_week3,correct_answers_week3,total_score_week3,user_watching_time_week3,comment_count_week4,reply_count_week4,questions_done_week4,attempts_count_week4,correct_answers_week4,total_score_week4,user_watching_time_week4
U_31066049,C_801420,1.0,辽宁对外经贸学院,2020-07-26 17:01:22,4,E,781,155,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5155464,C_735197,2.0,华南理工大学,2020-09-15 11:19:14,3,D,211,141,7.0,0.0,23.0,23.0,19.0,19.0,4.881388888888889,1.0,0.0,14.0,14.0,10.0,11.0,0.3441666666666665,1.0,0.0,5.0,5.0,3.0,3.0,0.0,1.0,0.0,18.0,18.0,14.0,14.0,0.0
U_20300148,C_801420,0.0,南京邮电大学通达学院,2020-09-04 14:03:49,4,E,229,155,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6762151,C_1824911,0.0,重庆三峡医药高等专科学校,2020-06-02 10:27:07,4,E,822,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,34.0,34.0,31.0,31.0,0.0,1.0,0.0,13.0,13.0,13.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31252176,C_676635,2.0,辽宁对外经贸学院,2020-08-19 08:11:15,4,E,781,89,0.0,0.0,20.0,20.0,19.0,19.0,0.7638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_7588963,C_948136,0.0,安徽医科大学临床医学院,2020-05-02 21:52:54,2,C,341,168,0.0,0.0,109.0,109.0,81.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31650869,C_735197,1.0,辽宁对外经贸学院,2020-11-01 17:23:10,4,E,781,141,0.0,0.0,184.0,184.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_8747140,C_1918363,1.0,信阳职业技术学院,2020-11-09 13:57:56,2,C,130,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,24.0,62.0,0.0
U_14431552,C_749807,1.0,天津中医药大学,2020-07-06 11:30:57,4,E,313,148,1.0,0.0,17.0,17.0,13.0,13.0,0.0,2.0,0.0,66.0,66.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32551405,C_735164,1.0,昆明理工大学,2020-11-26 21:33:52,4,E,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_14749903,C_1918363,0.0,新乡医学院三全学院,2020-10-30 07:54:26,2,C,461,76,0.0,0.0,4.0,4.0,2.0,6.0,0.0,3.0,0.0,29.0,29.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_28992596,C_735164,1.0,昆明理工大学,2020-10-20 13:37:51,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
