user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1
U_5581723,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-02 17:49:26,2,C,822,57,0.013888888888888888,0.0,0.1312741312741313,0.1312741312741313,0.12653061224489798,0.03949044585987261,0.0
U_175230,C_735164,0.0,贵州理工学院,2020-09-16 09:04:19,0,A,765,138,0.013888888888888888,0.0,0.02316602316602317,0.02702702702702703,0.02448979591836735,0.012738853503184712,0.0
U_22342489,C_1829948,0.0,北方民族大学,2020-06-04 16:45:41,1,B,190,61,0.013888888888888888,0.0,0.10810810810810811,0.10810810810810811,0.07755102040816328,0.024203821656050954,0.0
U_4740917,C_682392,0.0,陕西工业职业技术学校,2020-09-14 19:42:43,0,A,875,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_14749820,C_1918363,2.0,新乡医学院三全学院,2020-10-30 07:54:47,0,A,461,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_11064859,C_676646,2.0,天津商业大学,2020-08-11 07:11:49,4,E,316,90,0.0,0.0,0.019305019305019305,0.019305019305019305,0.020408163265306124,0.006369426751592356,0.0
U_28108345,C_735164,2.0,昆明理工大学,2020-10-20 16:13:13,0,A,476,138,0.0,0.0,0.0,0.0,0.0,0.0,0.055440516316258834
U_22296805,C_707358,1.0,湖北文理学院理工学院,2020-05-14 11:32:04,0,A,626,134,0.013888888888888888,0.0,0.03861003861003861,0.03861003861003861,0.04081632653061225,0.012738853503184712,0.0
U_33014668,C_735164,0.0,昆明理工大学,2020-09-27 20:28:10,0,A,476,138,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
U_32904200,C_735164,2.0,昆明理工大学,2020-09-22 12:27:13,2,C,476,138,0.09722222222222221,0.0,0.019305019305019305,0.02316602316602317,0.020408163265306124,0.01019108280254777,0.031963846701916654
U_7767180,C_1829948,0.0,北方民族大学,2020-06-05 14:29:46,1,B,190,61,0.027777777777777776,0.0,0.015444015444015444,0.015444015444015444,0.004081632653061225,0.0012738853503184713,0.0
U_33224737,C_697076,1.0,辽宁对外经贸学院,2020-09-24 15:11:08,0,A,781,121,0.0,0.0,0.05791505791505792,0.05791505791505792,0.06122448979591837,0.022929936305732482,0.020379226432490433
U_2344190,C_735164,0.0,曲靖师范学院,2020-09-16 11:00:34,0,A,489,138,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
U_6758762,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-10 18:06:36,4,E,822,57,0.013888888888888888,0.0,0.07335907335907337,0.07335907335907337,0.07755102040816328,0.024203821656050954,0.0
U_11064862,C_676646,2.0,天津商业大学,2020-08-11 07:15:13,4,E,316,90,0.0,0.0,0.03861003861003861,0.03861003861003861,0.0326530612244898,0.01019108280254777,0.0
U_32593468,C_735164,1.0,昆明理工大学,2020-09-16 15:14:22,0,A,476,138,0.0,0.0,0.09266409266409267,0.11196911196911197,0.09387755102040818,0.05095541401273885,0.0
U_12528461,C_786631,1.0,河北师范大学,2020-04-22 17:22:01,0,A,556,154,0.25,0.0,0.0,0.0,0.0,0.0,0.0
U_11271732,C_948120,2.0,北京农学院,2020-09-29 22:13:16,0,A,160,167,0.027777777777777776,0.0,0.019305019305019305,0.019305019305019305,0.020408163265306124,0.006369426751592356,0.0
U_6758611,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-10 18:32:51,4,E,822,57,0.2638888888888889,0.0,0.1312741312741313,0.1312741312741313,0.12244897959183675,0.03821656050955414,0.0
U_34209193,C_682392,1.0,昆明理工大学,2020-10-04 06:59:33,0,A,476,108,0.013888888888888888,0.0,0.07335907335907337,0.07335907335907337,0.04081632653061225,0.012738853503184712,0.0
U_14654847,C_786631,1.0,北华航天工业学院,2020-04-29 20:43:11,0,A,186,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_32930811,C_735164,1.0,昆明理工大学,2020-10-21 10:50:56,0,A,476,138,0.013888888888888888,0.0,0.05405405405405406,0.08108108108108109,0.04489795918367347,0.025477707006369425,0.0
U_32826711,C_735164,2.0,昆明理工大学,2020-09-22 12:26:45,0,A,476,138,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
U_5643135,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-03 19:59:53,4,E,822,57,0.16666666666666666,0.0,0.1312741312741313,0.1312741312741313,0.0979591836734694,0.030573248407643312,0.0
U_2204650,C_735164,0.0,河南大学,2020-09-15 20:14:37,0,A,568,138,0.0,0.0,0.019305019305019305,0.019305019305019305,0.020408163265306124,0.01019108280254777,0.024196052054835934
U_5075986,C_1864065,2.0,湖北理工学院,2020-06-30 10:33:02,4,E,631,67,0.027777777777777776,0.0,0.0501930501930502,0.0501930501930502,0.0326530612244898,0.017834394904458598,0.0
