user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1
U_8087125,C_697076,0.0,辽宁省交通高等专科学校,2020-09-30 14:31:13,0,A,789,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6159534,C_735197,0.0,华南理工大学,2020-10-14 16:40:21,3,D,211,141,0.5277777777777778,0.0,0.16216216216216217,0.16216216216216217,0.1469387755102041,0.05350318471337579,0.0
U_30551649,C_1829948,0.0,辽宁对外经贸学院,2020-06-16 10:39:36,4,E,781,61,0.08333333333333333,0.0,0.17374517374517376,0.17374517374517376,0.07755102040816328,0.024203821656050954,0.0
U_14654772,C_786631,0.0,北华航天工业学院,2020-05-08 17:07:08,0,A,186,154,0.06944444444444445,0.0,0.09266409266409267,0.09266409266409267,0.08979591836734695,0.034394904458598725,0.0
U_5256585,C_674920,2.0,西昌民族幼儿师范高等专科学校,2020-06-22 16:30:31,4,E,751,87,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
U_4516899,C_735197,0.0,华南理工大学,2020-10-19 22:07:34,3,D,211,141,0.09722222222222221,0.0,0.15444015444015444,0.15444015444015444,0.11836734693877551,0.03821656050955414,0.0
U_32257189,C_697076,1.0,长沙理工大学,2020-09-09 19:36:16,0,A,862,121,0.0,0.0,0.23166023166023167,0.23166023166023167,0.2326530612244898,0.08917197452229299,0.0
U_4517290,C_735197,0.0,华南理工大学,2020-10-03 18:11:32,4,E,211,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_6766553,C_1824911,2.0,重庆三峡医药高等专科,2020-06-02 10:31:26,4,E,820,57,0.09722222222222221,0.0,0.0,0.0,0.0,0.0,0.0
U_33230424,C_1912004,1.0,辽宁对外经贸学院,2020-09-21 10:33:31,4,E,781,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5199975,C_674920,2.0,西昌民族幼儿师范高等专科学校,2020-06-07 09:55:59,4,E,751,87,0.0,0.0,0.03861003861003861,0.03861003861003861,0.036734693877551024,0.011464968152866241,0.0
U_31185632,C_697076,2.0,辽宁对外经贸学院,2020-08-13 07:21:12,4,E,781,121,0.0,0.0,0.3281853281853282,0.3281853281853282,0.2571428571428572,0.09171974522292993,0.0
U_5582637,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-02 09:50:10,3,D,822,57,0.0,0.0,0.1312741312741313,0.1312741312741313,0.11020408163265308,0.034394904458598725,0.0
U_30348616,C_1829948,2.0,中国医科大学,2020-06-04 10:41:01,2,C,69,61,0.05555555555555555,0.0,0.15444015444015444,0.15444015444015444,0.1142857142857143,0.035668789808917196,0.0
U_6758635,C_1824911,2.0,三峡医药高等专科学校,2020-06-02 10:24:19,4,E,36,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_20277208,C_948120,2.0,中国农业大学,2020-09-26 15:35:15,0,A,67,167,0.0,0.0,0.06177606177606178,0.06177606177606178,0.05714285714285715,0.017834394904458598,0.022937984613291818
U_30370282,C_1829948,0.0,中国医科大学,2020-06-05 15:32:21,2,C,69,61,0.013888888888888888,0.0,0.04633204633204634,0.04633204633204634,0.00816326530612245,0.0025477707006369425,0.0
U_8679363,C_682392,0.0,日照职业技术学院,2020-09-14 19:56:00,2,C,468,108,0.05555555555555555,0.0,0.23938223938223938,0.23938223938223938,0.07755102040816328,0.026751592356687896,0.0
U_29796252,C_766175,1.0,昆明理工大学,2020-05-06 14:32:17,0,A,476,151,0.0,0.0,0.07335907335907337,0.07335907335907337,0.04489795918367347,0.014012738853503183,0.0
U_5076030,C_1864065,1.0,湖北理工学院,2020-06-20 11:21:33,4,E,631,67,0.0,0.0,0.0501930501930502,0.0501930501930502,0.04081632653061225,0.022929936305732482,0.0
U_15319325,C_1628052,1.0,中国医科大学,2020-06-09 16:07:00,2,C,69,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_893410,C_735164,1.0,云南农业大学,2020-10-19 21:00:18,0,A,105,138,0.08333333333333333,0.0,0.5945945945945946,0.7104247104247104,0.6040816326530613,0.25987261146496815,0.00456462266289808
U_21102194,C_948120,0.0,中国农业大学,2020-09-23 09:24:53,4,E,67,167,0.013888888888888888,0.0,0.019305019305019305,0.019305019305019305,0.020408163265306124,0.006369426751592356,0.0
