user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1
U_13535058,C_948120,0.0,中国农业大学,2020-09-26 15:18:56,0,A,67,167,0.0,0.0,0.06177606177606178,0.06177606177606178,0.06122448979591837,0.02038216560509554,0.018030259518447424
U_17909720,C_786631,1.0,北华航天工业学院,2020-04-22 22:57:18,0,A,186,154,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0
U_14749815,C_1918363,2.0,新乡医学院三全学院,2020-10-30 07:54:23,2,C,461,76,0.013888888888888888,0.0,0.06563706563706564,0.06563706563706564,0.05306122448979592,0.04203821656050955,0.0
U_995287,C_735164,1.0,昆明理工大学,2020-10-30 22:21:06,0,A,476,138,0.041666666666666664,0.0,0.2084942084942085,0.2084942084942085,0.22040816326530616,0.12484076433121019,0.0
U_12167298,C_948387,2.0,深圳信息职业技术学院,2020-10-28 09:30:30,2,C,610,169,0.013888888888888888,0.0,0.15444015444015444,0.15444015444015444,0.15918367346938778,0.04968152866242038,0.0
U_30034325,C_1824911,0.0,辽宁对外经贸学院,2020-06-02 09:51:41,4,E,781,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5581726,C_1824911,0.0,重庆三峡医药高等专科学校,2020-06-02 09:58:28,1,B,822,57,0.0,0.0,0.015444015444015444,0.015444015444015444,0.012244897959183675,0.003821656050955414,0.0
U_33168875,C_735164,2.0,昆明理工大学,2020-09-20 15:55:40,0,A,476,138,0.013888888888888888,0.0,0.06563706563706564,0.07335907335907337,0.06938775510204082,0.03821656050955414,0.05622458850380134
U_6758201,C_1824911,1.0,重庆三峡医药高等专科学校,2020-06-02 09:51:11,4,E,822,57,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0
U_5245122,C_674920,0.0,西昌名族幼儿师范高等专科学校,2020-06-24 09:09:29,4,E,734,87,0.5833333333333333,0.0,0.3088803088803089,0.3088803088803089,0.2979591836734694,0.09554140127388534,0.0
U_32742687,C_735164,2.0,昆明理工大学,2020-10-28 19:12:19,2,C,476,138,0.027777777777777776,0.0,0.32432432432432434,0.4980694980694981,0.2489795918367347,0.12229299363057325,0.21915962720053878
U_11323988,C_1824926,0.0,武汉职业技术学院,2020-07-12 20:51:41,0,A,511,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_30938112,C_735197,0.0,辽宁对外经贸学院,2020-09-26 16:59:25,4,E,781,141,0.027777777777777776,0.0,0.019305019305019305,0.019305019305019305,0.020408163265306124,0.006369426751592356,0.0
U_5277629,C_674920,0.0,西昌民族幼儿师范高等专科学校,2020-07-07 09:38:07,4,E,751,87,0.0,0.0,0.04633204633204634,0.04633204633204634,0.04081632653061225,0.012738853503184712,0.0
U_29811083,C_1714448,0.0,辽宁对外经贸学院,2020-05-07 11:49:50,4,E,781,8,0.0,0.0,0.04247104247104247,0.04247104247104247,0.02448979591836735,0.007643312101910828,0.0
U_34268814,C_697076,2.0,辽宁对外经贸学院,2020-11-17 19:29:27,4,E,781,121,0.0,0.0,0.05791505791505792,0.05791505791505792,0.04489795918367347,0.016560509554140127,0.0
U_29643569,C_948488,0.0,中国医科大学,2020-04-25 12:41:43,2,C,69,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_9485260,C_756642,2.0,华南理工大学,2020-05-11 18:02:17,3,D,211,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_31085819,C_682392,0.0,华南理工大学,2020-08-04 18:36:10,3,D,211,108,0.05555555555555555,0.0,0.23938223938223938,0.23938223938223938,0.08979591836734695,0.03184713375796178,0.0
U_11510036,C_1778562,2.0,南开大学,2020-09-21 10:47:07,4,E,231,49,0.027777777777777776,0.0,0.007722007722007722,0.007722007722007722,0.004081632653061225,0.0012738853503184713,0.029163706715436586
U_6240951,C_756642,2.0,广州中医药大学,2020-05-11 17:24:12,1,B,423,149,0.013888888888888888,0.0,0.019305019305019305,0.019305019305019305,0.020408163265306124,0.008917197452229299,0.0
U_5794898,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-11 18:46:13,4,E,822,57,0.09722222222222221,0.0,0.015444015444015444,0.015444015444015444,0.012244897959183675,0.003821656050955414,0.0
U_15173175,C_1918363,1.0,昆明理工大学,2020-08-13 21:26:59,0,A,476,76,0.0,0.0,0.06563706563706564,0.06563706563706564,0.04489795918367347,0.034394904458598725,0.104827617478575
U_12696144,C_948387,2.0,深圳信息职业技术学院,2020-09-02 16:17:29,3,D,610,169,0.0,0.0,0.09652509652509653,0.09652509652509653,0.06122448979591837,0.01910828025477707,0.0
U_5152225,C_735197,0.0,华南理工大学,2020-09-15 18:54:18,3,D,211,141,0.0,0.0,0.019305019305019305,0.019305019305019305,0.020408163265306124,0.006369426751592356,0.0
U_31066319,C_682392,0.0,昆明理工大学,2020-08-20 19:37:03,0,A,476,108,0.1111111111111111,0.0,0.6795366795366795,0.6795366795366795,0.689795918367347,0.2789808917197452,0.0
U_30814188,C_749807,1.0,广州中医药大学,2020-07-12 21:57:16,1,B,423,148,0.027777777777777776,0.0,0.23552123552123552,0.23552123552123552,0.1959183673469388,0.061146496815286625,0.0
U_31017672,C_936971,1.0,辽宁对外经贸学院,2020-07-19 20:26:04,4,E,781,162,0.06944444444444445,0.0,0.04633204633204634,0.04633204633204634,0.0326530612244898,0.012738853503184712,0.0
U_20233243,C_948120,1.0,昆明理工大学,2020-10-04 09:56:47,0,A,476,167,0.013888888888888888,0.0,0.11196911196911197,0.11196911196911197,0.09387755102040818,0.029299363057324838,0.0
U_30359180,C_1829948,0.0,辽宁对外经贸学院,2020-06-04 21:10:38,4,E,781,61,0.041666666666666664,0.0,0.06563706563706564,0.06563706563706564,0.028571428571428574,0.008917197452229299,0.0
U_13535284,C_948120,0.0,中国农业大学,2020-09-27 17:20:58,1,B,67,167,0.013888888888888888,0.0,0.1003861003861004,0.1003861003861004,0.08979591836734695,0.030573248407643312,0.0
U_33343485,C_697076,2.0,辽宁对外经贸学院,2020-11-16 22:53:18,4,E,781,121,0.0,0.0,0.17374517374517376,0.17374517374517376,0.1306122448979592,0.044585987261146494,0.0
U_30349900,C_674920,2.0,辽宁对外经贸学院,2020-06-05 10:10:59,4,E,781,87,0.15277777777777776,0.0,0.2972972972972973,0.2972972972972973,0.2979591836734694,0.09681528662420381,0.0
U_26325277,C_735197,2.0,华南理工大学,2020-09-10 18:10:49,4,E,211,141,0.027777777777777776,0.0,0.019305019305019305,0.019305019305019305,0.00816326530612245,0.0025477707006369425,0.0
U_7157553,C_735197,0.0,华南理工大学,2020-09-08 09:55:13,4,E,211,141,0.05555555555555555,0.0,0.05405405405405406,0.05405405405405406,0.0489795918367347,0.022929936305732482,0.0
U_4537182,C_735197,0.0,华南理工大学,2020-09-17 15:59:14,3,D,211,141,0.09722222222222221,0.0,0.09266409266409267,0.09266409266409267,0.09387755102040818,0.03949044585987261,0.0012582941612127964
U_2104105,C_1828106,2.0,华中科技大学,2020-09-01 15:57:44,4,E,200,59,0.0,0.0,0.019305019305019305,0.019305019305019305,0.00816326530612245,0.05095541401273885,0.006348150723235743
U_29815904,C_766175,2.0,昆明理工大学,2020-05-07 16:25:07,0,A,476,151,0.0,0.0,0.02316602316602317,0.02316602316602317,0.02448979591836735,0.007643312101910828,0.0
U_6220319,C_1829948,1.0,北方民族大学,2020-06-07 17:19:55,4,E,190,61,0.027777777777777776,0.0,0.06563706563706564,0.06563706563706564,0.036734693877551024,0.011464968152866241,0.0
U_32878513,C_735164,1.0,昆明理工大学,2020-09-17 11:57:53,0,A,476,138,0.013888888888888888,0.0,0.03861003861003861,0.04633204633204634,0.04081632653061225,0.022929936305732482,0.0
U_7374690,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-10 19:14:22,4,E,822,57,0.125,0.0,0.019305019305019305,0.019305019305019305,0.00816326530612245,0.0025477707006369425,0.0
U_16036864,C_735164,0.0,昆明理工大学,2020-09-16 08:39:33,0,A,476,138,0.0,0.0,0.08494208494208494,0.1003861003861004,0.08979591836734695,0.047133757961783436,0.027032541829778878
U_2622045,C_735164,0.0,南京航空航天大学,2020-10-21 16:13:09,0,A,226,138,0.013888888888888888,0.0,0.16602316602316602,0.17374517374517376,0.1673469387755102,0.0929936305732484,0.004005380813470171
U_32754082,C_735164,1.0,昆明理工大学,2020-11-10 13:47:45,0,A,476,138,0.013888888888888888,0.0,0.08494208494208494,0.08494208494208494,0.08979591836734695,0.047133757961783436,0.0
U_30491340,C_823315,1.0,辽宁对外经贸学院,2020-06-13 18:23:49,4,E,781,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_5732062,C_1824911,2.0,重庆三峡医药高等专科学校,2020-06-05 11:32:02,4,E,822,57,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
U_2183713,C_735164,0.0,广州大学,2020-11-08 12:58:30,0,A,430,138,0.013888888888888888,0.0,0.03861003861003861,0.03861003861003861,0.04081632653061225,0.022929936305732482,0.0
U_26880878,C_1732845,0.0,铜仁学院,2020-04-12 11:26:33,2,C,850,13,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
U_32993373,C_735164,1.0,昆明理工大学,2020-09-17 08:14:19,0,A,476,138,0.013888888888888888,0.0,0.11583011583011583,0.1274131274131274,0.12244897959183675,0.06751592356687898,0.031389086218970894
U_30348593,C_1829948,2.0,辽宁对外经贸学院,2020-06-04 10:35:37,4,E,781,61,0.027777777777777776,0.0,0.019305019305019305,0.019305019305019305,0.012244897959183675,0.003821656050955414,0.0
U_33454955,C_697076,0.0,辽宁对外经贸学院,2020-11-23 11:43:11,4,E,781,121,0.0,0.0,0.03861003861003861,0.03861003861003861,0.04081632653061225,0.015286624203821656,0.0
U_32578300,C_735164,2.0,昆明理工大学,2020-11-11 16:48:31,0,A,476,138,0.0,0.0,0.03088803088803089,0.03474903474903475,0.0326530612244898,0.01019108280254777,0.0
U_33225156,C_697076,1.0,辽宁对外经贸学院,2020-09-27 16:27:29,4,E,781,121,0.0,0.0,0.05791505791505792,0.05791505791505792,0.06122448979591837,0.022929936305732482,0.0
U_2180637,C_735164,0.0,云南农业大学,2020-09-17 14:18:19,0,A,105,138,0.0,0.0,0.0,0.0,0.0,0.0,0.012909493508260154
U_13754860,C_682392,0.0,华南理工大学,2020-08-19 16:17:18,3,D,211,108,0.013888888888888888,0.0,0.6988416988416989,0.6988416988416989,0.28163265306122454,0.09554140127388534,0.0
U_29920952,C_735115,1.0,昆明理工大学,2020-05-12 10:39:32,0,A,476,136,0.06944444444444445,0.0,0.6177606177606177,0.6177606177606177,0.6040816326530613,0.2445859872611465,0.0
U_29702596,C_1714448,2.0,辽宁对外经贸学院,2020-04-28 11:41:45,4,E,781,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U_33224747,C_697076,0.0,辽宁对外经贸学院,2020-09-27 16:30:51,0,A,781,121,0.0,0.0,0.05791505791505792,0.05791505791505792,0.06122448979591837,0.022929936305732482,0.0
U_22295978,C_707358,1.0,湖北文理学院理工学院,2020-05-14 11:27:54,0,A,626,134,0.0,0.0,0.03861003861003861,0.04247104247104247,0.036734693877551024,0.011464968152866241,0.0
