user_id,course_id,gender,school,enroll_time,classification_encoded,classification,school_encoded,course_id_encoded,comment_count_week1,reply_count_week1,questions_done_week1,attempts_count_week1,correct_answers_week1,total_score_week1,user_watching_time_week1
U_29957130,C_1714448,2.0,辽宁对外经贸学院,2020-05-16 11:58:33,4,E,781,8,0.061548150692774535,0.06818181818181823,0.1433823529411765,0.1433823529411765,0.05187319884726224,0.013636363636363636,0.06287755887422118
U_29809851,C_1714448,2.0,辽宁对外经贸学院,2020-05-07 10:45:30,4,E,781,8,0.061548150692774535,0.06818181818181823,0.016544117647058824,0.016544117647058824,0.008645533141210374,0.0022727272727272726,0.06287755887422118
U_3841178,C_735164,0.0,西南林业大学,2020-11-29 10:24:04,0,A,711,138,0.07093448263545772,0.1071428571428571,0.28308823529411764,0.29044117647058826,0.4438040345821325,0.16136363636363638,0.07690182384454824
U_30463196,C_735115,1.0,辽宁对外经贸学院,2020-07-28 11:17:41,4,E,781,136,0.061548150692774535,0.06818181818181823,0.0,0.0,0.002881844380403458,0.0007575757575757576,0.06287755887422118
U_32495770,C_1992917,1.0,辽宁对外经贸学院,2020-09-12 08:47:42,4,E,781,80,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_6220258,C_1829948,0.0,北方民族大学,2020-06-05 15:47:28,4,E,190,61,0.3098591549295775,0.06818181818181823,0.14522058823529413,0.14522058823529413,0.1786743515850144,0.04696969696969697,0.06287755887422118
U_11435000,C_801420,2.0,南京邮电大学通达学院,2020-09-04 09:49:41,4,E,229,155,0.061548150692774535,0.06818181818181823,0.001838235294117647,0.001838235294117647,0.002881844380403458,0.0007575757575757576,0.06287755887422118
U_665476,C_735164,1.0,桂林理工大学,2020-09-18 15:48:32,0,A,497,138,0.07093448263545772,0.1071428571428571,0.17440963931698142,0.1780194088705593,0.25609777711609966,0.1012971038801297,0.002134952050130982
U_7548959,C_1912004,2.0,北京交通大学,2020-09-16 14:52:24,4,E,157,74,0.061548150692774535,0.06818181818181823,0.0036764705882352936,0.0036764705882352936,0.005763688760806916,0.0015151515151515152,0.06287755887422118
U_26653766,C_747056,1.0,辽宁对外经贸学院,2020-04-16 10:48:07,4,E,781,147,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_11946197,C_948387,0.0,深圳信息职业技术学院,2020-10-01 11:49:47,4,E,610,169,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.0565127577810347
U_24136205,C_948136,2.0,辽宁对外经贸学院,2020-05-23 17:38:31,4,E,781,168,0.061548150692774535,0.06818181818181823,0.016544117647058824,0.016544117647058824,0.017291066282420747,0.004545454545454545,0.06287755887422118
U_13386326,C_697107,2.0,昆明理工大学津桥学院,2020-07-07 02:01:53,3,D,480,122,0.15183669585078036,0.0625,0.18382352941176472,0.18382352941176472,0.1239193083573487,0.03257575757575758,0.1024438670949474
U_30404203,C_1774960,1.0,辽宁对外经贸学院,2020-06-08 15:15:35,4,E,781,42,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_29343954,C_676646,1.0,辽宁对外经贸学院,2020-06-26 15:51:57,4,E,781,90,0.061548150692774535,0.06818181818181823,0.005514705882352941,0.005514705882352941,0.011527377521613832,0.0030303030303030303,0.06287755887422118
U_29860913,C_676635,2.0,辽宁对外经贸学院,2020-05-08 16:32:23,4,E,781,89,0.0,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_14919588,C_735130,0.0,辽宁对外经贸学院,2020-11-18 19:14:30,4,E,781,137,0.061548150692774535,0.06818181818181823,0.007352941176470588,0.007352941176470588,0.008645533141210374,0.0022727272727272726,0.06287755887422118
U_11065125,C_676646,2.0,天津商业大学,2020-08-15 13:45:17,4,E,316,90,0.061548150692774535,0.06818181818181823,0.001838235294117647,0.001838235294117647,0.002881844380403458,0.0007575757575757576,0.06287755887422118
U_12479790,C_697062,2.0,湖北科技学院,2020-04-25 22:21:48,3,D,633,120,0.15183669585078036,0.0625,0.20022651575025405,0.20421700350005645,0.19766354881711629,0.05883499098470308,0.1024438670949474
U_15156510,C_674959,0.0,辽宁对外经贸学院,2020-06-16 09:20:53,4,E,781,88,0.061548150692774535,0.06818181818181823,0.0,0.0,0.0,0.0,0.06287755887422118
U_29389188,C_735186,1.0,辽宁对外经贸学院,2020-06-07 10:51:42,4,E,781,139,0.061548150692774535,0.06818181818181823,0.02389705882352941,0.02389705882352941,0.02881844380403458,0.00909090909090909,0.06287755887422118
U_30326411,C_676635,2.0,广州中医药大学,2020-06-02 19:06:44,1,B,423,89,0.13907528943293265,0.125,0.06249999999999999,0.06249999999999999,0.08645533141210374,0.022727272727272728,0.1045195031767155
U_31683522,C_682392,0.0,昆明理工大学,2020-10-14 12:05:08,0,A,476,108,0.07093448263545772,0.1071428571428571,0.4485294117647059,0.4485294117647059,0.7002881844380403,0.2446969696969697,0.07690182384454824
U_27224145,C_1736024,0.0,集宁师范学院,2020-05-25 07:44:12,0,A,883,14,0.08450704225352114,0.1071428571428571,0.16544117647058823,0.16911764705882354,0.2478386167146974,0.10378787878787879,0.07690182384454824
U_2904743,C_756642,1.0,辽宁对外经贸学院,2020-05-07 21:27:45,4,E,781,149,0.061548150692774535,0.06818181818181823,0.007352941176470588,0.007352941176470588,0.011527377521613832,0.004545454545454545,0.06287755887422118
U_28532412,C_735283,1.0,辽宁对外经贸学院,2020-05-24 04:39:04,4,E,781,143,0.061548150692774535,0.06818181818181823,0.01838235294117647,0.01838235294117647,0.017291066282420747,0.004545454545454545,0.06287755887422118
U_5152216,C_735197,0.0,华南理工大学,2020-09-15 22:50:31,4,E,211,141,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_33344087,C_697076,2.0,辽宁对外经贸学院,2020-11-16 22:21:29,0,A,781,121,0.07093448263545772,0.1071428571428571,0.3915441176470588,0.3915441176470588,0.5907780979827089,0.19696969696969696,0.07690182384454824
U_27290642,C_1724289,1.0,昆明理工大学,2020-04-20 09:31:19,0,A,476,10,0.02816901408450704,0.1071428571428571,0.17440963931698142,0.1780194088705593,0.25609777711609966,0.1012971038801297,0.07690182384454824
U_5768891,C_735306,0.0,重庆市医药学校,2020-10-16 09:04:03,3,D,842,144,0.0,0.0625,0.20022651575025405,0.20421700350005645,0.19766354881711629,0.05883499098470308,0.1024438670949474
U_28976064,C_948436,2.0,辽宁对外经贸学院,2020-05-17 19:11:39,4,E,781,171,0.061548150692774535,0.06818181818181823,0.044117647058823525,0.044117647058823525,0.06628242074927954,0.011363636363636364,0.06287755887422118
U_12175361,C_948488,1.0,昆明理工大学,2020-03-06 14:31:26,0,A,476,172,0.02816901408450704,0.1071428571428571,0.17440963931698142,0.1780194088705593,0.25609777711609966,0.1012971038801297,0.07690182384454824
U_30342084,C_801420,1.0,辽宁对外经贸学院,2020-08-21 20:34:33,4,E,781,155,0.061548150692774535,0.06818181818181823,0.0036764705882352936,0.0036764705882352936,0.0,0.0,0.06287755887422118
U_29887130,C_747056,0.0,辽宁对外经贸学院,2020-05-09 00:10:08,4,E,781,147,0.061548150692774535,0.06818181818181823,0.03125,0.03125,0.034582132564841495,0.00909090909090909,0.06287755887422118
U_5245110,C_674920,0.0,西昌民族幼儿师范高等专科学校,2020-06-30 21:05:23,4,E,751,87,0.02816901408450704,0.06818181818181823,0.21875,0.21875,0.34582132564841495,0.09318181818181819,0.06287755887422118
U_26663874,C_735115,0.0,辽宁对外经贸学院,2020-06-20 21:22:19,4,E,781,136,0.061548150692774535,0.06818181818181823,0.009191176470588234,0.009191176470588234,0.01440922190201729,0.003787878787878788,0.06287755887422118
U_27033776,C_676635,1.0,昆明理工大学,2020-06-06 22:57:29,0,A,476,89,0.07093448263545772,0.1071428571428571,0.06249999999999999,0.06249999999999999,0.10086455331412103,0.026515151515151516,0.07690182384454824
U_12390563,C_948387,2.0,深圳信息职业技术学院,2020-10-27 13:49:05,4,E,610,169,0.061548150692774535,0.06818181818181823,0.07169117647058824,0.07169117647058824,0.08645533141210374,0.022727272727272728,0.06287755887422118
U_32994740,C_735164,1.0,昆明理工大学,2020-09-17 08:29:12,0,A,476,138,0.07093448263545772,0.1071428571428571,0.007352941176470588,0.007352941176470588,0.01440922190201729,0.006060606060606061,0.07690182384454824
U_31066544,C_682392,0.0,昆明理工大学,2020-08-01 13:12:26,0,A,476,108,0.16901408450704225,0.1071428571428571,0.4485294117647059,0.4485294117647059,0.7031700288184437,0.24621212121212122,0.07690182384454824
U_3443139,C_676646,0.0,天津商业大学,2020-08-08 17:13:05,4,E,316,90,0.061548150692774535,0.06818181818181823,0.007352941176470588,0.007352941176470588,0.005763688760806916,0.0015151515151515152,0.06287755887422118
U_9292518,C_735283,2.0,北京联合大学,2020-07-17 15:37:55,4,E,181,143,0.061548150692774535,0.06818181818181823,0.0036764705882352936,0.0036764705882352936,0.008645533141210374,0.0022727272727272726,0.06287755887422118
U_30285724,C_948395,1.0,辽宁对外经贸学院,2020-05-30 14:33:52,4,E,781,170,0.1267605633802817,0.06818181818181823,0.0900735294117647,0.0900735294117647,0.09221902017291066,0.051515151515151514,0.06287755887422118
U_29746081,C_1776290,1.0,辽宁对外经贸学院,2020-04-30 18:57:23,4,E,781,48,0.061548150692774535,0.06818181818181823,0.016544117647058824,0.016544117647058824,0.020172910662824207,0.010606060606060607,0.06287755887422118
U_29934415,C_697062,1.0,昆明理工大学,2020-05-12 08:31:27,0,A,476,120,0.07093448263545772,0.1071428571428571,0.1875,0.1875,0.2507204610951008,0.0696969696969697,0.07690182384454824
U_28300055,C_735306,2.0,邻水县石永中学,2020-10-14 18:55:36,4,E,805,144,0.08450704225352114,0.06818181818181823,0.05330882352941176,0.06249999999999999,0.08069164265129683,0.14015151515151514,0.06287755887422118
U_33326622,C_735164,1.0,昆明理工大学,2020-11-19 14:22:04,0,A,476,138,0.07093448263545772,0.1071428571428571,0.2849264705882353,0.29963235294117646,0.44956772334293943,0.16363636363636364,0.07690182384454824
U_29799722,C_766175,2.0,辽宁对外经贸学院,2020-05-06 17:16:08,4,E,781,151,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_14484132,C_680979,1.0,辽宁对外经贸学院,2020-05-04 10:29:44,4,E,781,100,0.061548150692774535,0.06818181818181823,0.04963235294117647,0.04963235294117647,0.05187319884726224,0.015909090909090907,0.06287755887422118
U_1710687,C_801420,0.0,陕西工业职业技术学院,2020-07-10 22:34:17,4,E,876,155,0.061548150692774535,0.06818181818181823,0.0036764705882352936,0.0036764705882352936,0.002881844380403458,0.0007575757575757576,0.06287755887422118
U_1059566,C_735164,0.0,湖北大学,2020-09-15 15:32:04,0,A,621,138,0.07093448263545772,0.1071428571428571,0.17440963931698142,0.1780194088705593,0.25609777711609966,0.1012971038801297,0.07690182384454824
U_29892506,C_676646,1.0,辽宁对外经贸学院,2020-08-23 16:05:04,4,E,781,90,0.061548150692774535,0.06818181818181823,0.007352941176470588,0.007352941176470588,0.005763688760806916,0.0015151515151515152,0.04731515354344338
U_11267511,C_1786221,1.0,北京体育大学,2020-11-23 12:11:37,2,C,159,51,0.10804251094031553,0.050000000000000044,0.044117647058823525,0.044117647058823525,0.05763688760806916,0.03787878787878788,0.09631684669546234
U_11323988,C_1824926,0.0,武汉职业技术学院,2020-07-12 20:51:41,0,A,511,58,0.07093448263545772,0.1071428571428571,0.17440963931698142,0.1780194088705593,0.25609777711609966,0.1012971038801297,0.07690182384454824
U_27585216,C_747056,1.0,辽宁对外经贸学院,2020-02-27 17:23:09,4,E,781,147,0.0,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_20122936,C_948120,2.0,中国农业大学,2020-09-26 18:37:16,4,E,67,167,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_22286219,C_676635,2.0,华南理工大学,2020-04-28 15:17:43,3,D,211,89,0.15183669585078036,0.0625,0.20022651575025405,0.20421700350005645,0.19766354881711629,0.05883499098470308,0.1024438670949474
U_29752515,C_674920,2.0,辽宁对外经贸学院,2020-05-01 13:57:55,4,E,781,87,0.061548150692774535,0.06818181818181823,0.016544117647058824,0.016544117647058824,0.011527377521613832,0.0030303030303030303,0.06287755887422118
U_3915032,C_735164,2.0,楚雄师范学院外国语学院,2020-09-22 14:31:14,0,A,502,138,0.0,0.1071428571428571,0.17440963931698142,0.1780194088705593,0.25609777711609966,0.1012971038801297,0.07690182384454824
U_30461026,C_1829948,2.0,辽宁对外经贸学院,2020-06-11 19:35:40,4,E,781,61,0.056338028169014086,0.06818181818181823,0.04963235294117647,0.04963235294117647,0.06340057636887608,0.016666666666666666,0.06287755887422118
U_33657114,C_697076,2.0,辽宁对外经贸学院,2020-09-25 10:16:07,4,E,781,121,0.061548150692774535,0.06818181818181823,0.17279411764705882,0.17279411764705882,0.1988472622478386,0.05909090909090909,0.06287755887422118
U_14913933,C_674920,0.0,西昌民族幼儿师范高等专科学校,2020-07-02 10:05:50,4,E,751,87,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_12305585,C_948488,1.0,合肥工业大学,2020-03-06 08:26:04,0,A,248,172,0.0,0.1071428571428571,0.17440963931698142,0.1780194088705593,0.25609777711609966,0.1012971038801297,0.07690182384454824
U_33244343,C_697076,1.0,辽宁对外经贸学院,2020-11-19 10:23:07,4,E,781,121,0.061548150692774535,0.06818181818181823,0.016544117647058824,0.016544117647058824,0.02593659942363112,0.007575757575757576,0.06287755887422118
U_29924333,C_735115,0.0,辽宁对外经贸学院,2020-05-11 20:41:42,4,E,781,136,0.061548150692774535,0.06818181818181823,0.0036764705882352936,0.0036764705882352936,0.002881844380403458,0.0007575757575757576,0.06287755887422118
U_30404465,C_1829948,0.0,辽宁对外经贸学院,2020-06-08 15:31:02,4,E,781,61,0.0,0.06818181818181823,0.005514705882352941,0.005514705882352941,0.005763688760806916,0.0015151515151515152,0.06287755887422118
U_34269075,C_697076,1.0,辽宁对外经贸学院,2020-11-24 13:36:58,4,E,781,121,0.061548150692774535,0.06818181818181823,0.1875,0.1875,0.28530259365994237,0.09015151515151515,0.06287755887422118
U_31100566,C_747056,0.0,中国医科大学,2020-07-30 13:57:15,2,C,69,147,0.10804251094031553,0.050000000000000044,0.4889705882352941,0.4889705882352941,0.7406340057636888,0.25303030303030305,0.09631684669546234
U_30630445,C_948113,2.0,辽宁对外经贸学院,2020-06-20 20:33:41,4,E,781,166,0.061548150692774535,0.06818181818181823,0.0036764705882352936,0.0036764705882352936,0.002881844380403458,0.0007575757575757576,0.06287755887422118
U_29407321,C_735283,1.0,辽宁对外经贸学院,2020-06-22 10:42:41,4,E,781,143,0.061548150692774535,0.06818181818181823,0.001838235294117647,0.001838235294117647,0.002881844380403458,0.0007575757575757576,0.06287755887422118
U_28291512,C_735283,2.0,辽宁对外经贸学院,2020-03-04 14:56:13,4,E,781,143,0.014084507042253521,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_29062895,C_735115,1.0,辽宁对外经贸学院,2020-05-24 14:31:53,4,E,781,136,0.061548150692774535,0.06818181818181823,0.05330882352941176,0.05330882352941176,0.020172910662824207,0.005303030303030303,0.06287755887422118
U_17623320,C_1912004,0.0,辽宁对外经贸学院,2020-10-29 15:32:36,4,E,781,74,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_29022791,C_948113,1.0,辽宁对外经贸学院,2020-05-08 17:07:46,4,E,781,166,0.061548150692774535,0.06818181818181823,0.0036764705882352936,0.0036764705882352936,0.008645533141210374,0.0022727272727272726,0.06287755887422118
U_33334943,C_1992950,2.0,辽宁对外经贸学院,2020-09-22 08:35:39,4,E,781,83,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_16068515,C_1774985,1.0,辽宁对外经贸学院,2020-06-07 15:00:34,4,E,781,46,0.061548150692774535,0.06818181818181823,0.0,0.0,0.0,0.0,0.06287755887422118
U_18252681,C_948113,2.0,西安思源学院,2020-02-20 21:12:42,2,C,721,166,0.0,0.050000000000000044,0.176835374227512,0.1824001487754635,0.17115576537077112,0.055530008253743664,0.09631684669546234
U_30562120,C_1829948,2.0,辽宁对外经贸学院,2020-06-16 16:19:11,4,E,781,61,0.061548150692774535,0.06818181818181823,0.005514705882352941,0.005514705882352941,0.005763688760806916,0.0015151515151515152,0.06287755887422118
U_4516956,C_735197,2.0,华南理工大学,2020-10-19 22:11:05,3,D,211,141,0.14084507042253522,0.0625,0.12683823529411764,0.12683823529411764,0.12680115273775217,0.03409090909090909,0.1024438670949474
U_119656,C_707103,1.0,武警学院,2020-10-07 22:43:47,4,E,513,133,0.061548150692774535,0.06818181818181823,0.012867647058823529,0.012867647058823529,0.011527377521613832,0.0030303030303030303,0.06287755887422118
U_14513365,C_1750793,1.0,北京体育大学,2020-06-16 19:03:56,0,A,159,17,0.02816901408450704,0.1071428571428571,0.034926470588235295,0.034926470588235295,0.0547550432276657,0.02878787878787879,0.07690182384454824
U_6159362,C_735197,1.0,华南理工大学,2020-10-04 16:23:22,4,E,211,141,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_5678632,C_735164,0.0,昆明理工大学,2020-10-26 11:19:15,0,A,476,138,0.04225352112676056,0.1071428571428571,0.2849264705882353,0.3400735294117647,0.43515850144092216,0.15833333333333333,0.07690182384454824
U_33343316,C_697076,2.0,辽宁对外经贸学院,2020-11-17 21:07:49,4,E,781,121,0.061548150692774535,0.06818181818181823,0.043668538277288706,0.04405770108149024,0.048489457366940124,0.015201192250372577,0.06287755887422118
U_6910055,C_756642,2.0,华南理工大学,2020-05-11 18:41:46,3,D,211,149,0.0,0.0625,0.20022651575025405,0.20421700350005645,0.19766354881711629,0.05883499098470308,0.1024438670949474
